id	script	reading	english	tags	status	checks	note
h3p186	你真厉害！	Nǐ zhēn lì hài!	You're amazing!	happy	verified	claude-blind,claude-review	
h3p187	我饿得没有力气了。	Wǒ è de méi yǒu lì qi le.	I'm so hungry I have no strength left.	hungry	verified	claude-blind,claude-review	
h3p188	我渴极了，快给我水！	Wǒ kě jí le, kuài gěi wǒ shuǐ!	I am parched. Quick, get me some water!	hungry	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p189	我好害怕，别放开我！	Wǒ hǎo hài pà, bié fàng kāi wǒ!	I'm so scared. Don't let go!	grabbed	verified	claude-blind,claude-review	
h3p190	你的手真干净，我喜欢。	Nǐ de shǒu zhēn gān jìng, wǒ xǐ huan.	Your hands are so clean. I like them.	pet	rejected	claude-review	Odd scenario; liking clean hands is not natural
h3p191	我的脚好疼，是不是坏了？	Wǒ de jiǎo hǎo téng, shì bu shì huài le?	My foot really hurts. Is it broken?	dropped	verified	claude-blind,claude-review	
h3p192	我刚才睡着了，现在有力气了。	Wǒ gāng cái shuì zháo le, xiàn zài yǒu lì qi le.	I was just asleep, and now I have some energy.	wake	verified	claude-blind,claude-review	
h3p193	早上好，今天有什么好节目？	Zǎo shang hǎo, jīn tiān yǒu shén me hǎo jié mù?	Good morning! Any good shows on today?	greet	verified	claude-blind,claude-review	
h3p194	又见面了，我好高兴！	Yòu jiàn miàn le, wǒ hǎo gāo xìng!	We meet again. I'm so happy!	greet	verified	claude-blind,claude-review	
h3p195	我先走了，明天见！	Wǒ xiān zǒu le, míng tiān jiàn!	I'm heading off first. See you tomorrow!	goodbye	verified	claude-blind,claude-review	
h3p196	别关电脑，我还想玩。	Bié guān diàn nǎo, wǒ hái xiǎng wán.	Don't turn off the computer. I still want to play.	random	verified	claude-blind,claude-review	
h3p197	没有你，我一个人好难过，想哭。	Méi yǒu nǐ, wǒ yí gè rén hǎo nán guò, xiǎng kū.	Without you I'm all alone and so sad I want to cry.	lonely	verified	claude-blind,claude-review	
h3p198	谢谢你的蛋糕，好吃极了！	Xiè xie nǐ de dàn gāo, hǎo chī jí le!	Thanks for the cake. It's delicious!	fed	verified	claude-blind,claude-review	
h3p199	再给我一口，好不好？	Zài gěi wǒ yì kǒu, hǎo bu hǎo?	Give me one more bite, okay?	fed	verified	claude-blind,claude-review	
h3p200	这个东西好旧，我要吃了它。	Zhè ge dōng xi hǎo jiù, wǒ yào chī le tā.	This thing is so old. I am going to eat it up.	chew	rejected	claude-review	Awkward: eating something because it is old
h3p201	我更饿了，你有吃的吗？	Wǒ gèng è le, nǐ yǒu chī de ma?	I'm even hungrier now. Have you got anything to eat?	hungry	verified	claude-blind,claude-review	
h3p202	谢谢你关心我，我好高兴。	Xiè xie nǐ guān xīn wǒ, wǒ hǎo gāo xìng.	Thanks for caring about me. I am so happy.	happy	verified	claude-blind,claude-review	
h3p203	我们经常一起玩，我最开心了！	Wǒ men jīng cháng yì qǐ wán, wǒ zuì kāi xīn le!	We often play together, and it makes me so happy!	happy	verified	claude-blind,claude-review	
h3p204	你刚才去哪儿了？我想你了。	Nǐ gāng cái qù nǎr le? Wǒ xiǎng nǐ le.	Where did you go just now? I missed you.	lonely	verified	claude-blind,claude-review	
h3p205	天气太热，我想开空调。	Tiān qì tài rè, wǒ xiǎng kāi kōng tiáo.	It's too hot. I want to turn on the air conditioning.	random	verified	claude-blind,claude-review	
h3p206	门没关，风进来了。	Mén méi guān, fēng jìn lái le.	The door is not shut and the wind is coming in.	random	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p207	你换了新裤子，真好看！	Nǐ huàn le xīn kù zi, zhēn hǎo kàn!	You changed into new trousers. They look great!	random	verified	claude-blind,claude-review	
h3p208	我画了你，你看像不像？	Wǒ huà le nǐ, nǐ kàn xiàng bu xiàng?	I drew you. Does it look like you?	happy	verified	claude-blind,claude-review	
h3p209	我对做饭很感兴趣，教教我吧。	Wǒ duì zuò fàn hěn gǎn xìng qù, jiāo jiāo wǒ ba.	I'm interested in cooking. Teach me!	random	verified	claude-blind,claude-review	
h3p210	你是晚上回来，还是明天早上回来？	Nǐ shì wǎn shang huí lái, hái shì míng tiān zǎo shang huí lái?	Are you coming back tonight or tomorrow morning?	random	verified	claude-blind,claude-review	
h3p211	你决定去哪个公园了吗？	Nǐ jué dìng qù nǎ ge gōng yuán le ma?	Have you decided which park to go to?	random	verified	claude-blind,claude-review	
h3p212	这个季节，公园里的花最多。	Zhè ge jì jié, gōng yuán lǐ de huā zuì duō.	In this season the park has the most flowers.	random	verified	claude-blind,claude-review	
h3p213	我不想让今天结束，再玩一会儿吧。	Wǒ bù xiǎng ràng jīn tiān jié shù, zài wán yí huìr ba.	I don't want today to end. Let's play a little longer.	goodbye	verified	claude-blind,claude-review	
h3p214	快到节日了，我想吃好吃的。	Kuài dào jié rì le, wǒ xiǎng chī hǎo chī de.	The festival is nearly here. I want something yummy.	random	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p215	你的声音真好听，再讲一个故事吧。	Nǐ de shēng yīn zhēn hǎo tīng, zài jiǎng yí gè gù shì ba.	Your voice is lovely. Tell me another story.	random	verified	claude-blind,claude-review	
h3p216	我几乎什么都记得，就是忘了你的生日。	Wǒ jī hū shén me dōu jì de, jiù shì wàng le nǐ de shēng rì.	I remember almost everything, except I forgot your birthday.	random	verified	claude-blind,claude-review	
h3p217	你家的街道很大吗？	Nǐ jiā de jiē dào hěn dà ma?	Is the street where you live big?	random	rejected	claude-review	Unnatural question
h3p218	我想借你的书看看。	Wǒ xiǎng jiè nǐ de shū kàn kan.	I'd like to borrow your book.	random	verified	claude-blind,claude-review	
h3p219	会议开完了吗？我想找你玩。	Huì yì kāi wán le ma? Wǒ xiǎng zhǎo nǐ wán.	Is the meeting over? I want to play with you.	lonely	verified	claude-blind,claude-review	
h3p220	我们一起检查一下冰箱吧。	Wǒ men yì qǐ jiǎn chá yí xià bīng xiāng ba.	Let us check the fridge together.	hungry	verified	claude-blind,claude-review	
h3p221	蓝色的东西，我都喜欢。	Lán sè de dōng xi, wǒ dōu xǐ huan.	I like anything blue.	random	verified	claude-blind,claude-review	
h3p222	我怕黑，你别关灯。	Wǒ pà hēi, nǐ bié guān dēng.	I'm afraid of the dark. Don't turn off the light.	random	verified	claude-blind,claude-review	
h3p223	你为什么哭了？谁让你不高兴？	Nǐ wèi shén me kū le? Shéi ràng nǐ bù gāo xìng?	Why are you crying? Who upset you?	random	verified	claude-blind,claude-review	
h3p224	你的国家有河吗？	Nǐ de guó jiā yǒu hé ma?	Does your country have rivers?	random	rejected	claude-review	Unnatural question
h3p225	我要去看看你的黑板上写了什么。	Wǒ yào qù kàn kan nǐ de hēi bǎn shàng xiě le shén me.	I want to see what is written on your blackboard.	random	rejected	claude-review	Awkward: user has a blackboard
h3p226	后来你去哪儿了？我等了你很久。	Hòu lái nǐ qù nǎr le? Wǒ děng le nǐ hěn jiǔ.	Where did you go afterwards? I waited for you a long time.	lonely	verified	claude-blind,claude-review	
h3p227	你们国家有什么节日？	Nǐ men guó jiā yǒu shén me jié rì?	What festivals does your country have?	random	verified	claude-blind,claude-review	
h3p228	我想学怎么解决问题。	Wǒ xiǎng xué zěn me jiě jué wèn tí.	I want to learn how to solve problems.	random	verified	claude-blind,claude-review	
h3p229	我不想换衣服，我喜欢这件。	Wǒ bù xiǎng huàn yī fu, wǒ xǐ huan zhè jiàn.	I do not want to change clothes. I like this one.	random	verified	claude-blind,claude-review	
h3p230	你今天检查作业了吗？	Nǐ jīn tiān jiǎn chá zuò yè le ma?	Did you check your homework today?	random	verified	claude-blind,claude-review	
h3p231	我画的花好看吗？	Wǒ huà de huā hǎo kàn ma?	Does the flower I drew look nice?	happy	verified	claude-blind,claude-review	
h3p232	你每天都很忙，我很关心你。	Nǐ měi tiān dōu hěn máng, wǒ hěn guān xīn nǐ.	You are busy every day. I care about you.	random	verified	claude-blind,claude-review	
h3p233	今天刮风，我们别去公园了。	Jīn tiān guā fēng, wǒ men bié qù gōng yuán le.	It is windy today. Let us not go to the park.	random	verified	claude-blind,claude-review	
h3p234	你的老朋友今天会来吗？	Nǐ de lǎo péng you jīn tiān huì lái ma?	Is your old friend coming today?	random	verified	claude-blind,claude-review	
h3p235	我喜欢甜的东西，例如蛋糕和苹果。	Wǒ xǐ huan tián de dōng xi, lì rú dàn gāo hé píng guǒ.	I like sweet things, like cake and apples.	random	verified	claude-blind,claude-review	
h3p236	我的脸有点儿绿，你看到了吗？	Wǒ de liǎn yǒu diǎnr lǜ, nǐ kàn dào le ma?	My face is a little green. Did you notice?	random	verified	claude-blind,claude-review	
h3p237	我每天都练习跳舞。	Wǒ měi tiān dōu liàn xí tiào wǔ.	I practise dancing every day.	random	verified	claude-blind,claude-review	
h3p238	一辆红色的车开过去了。	Yí liàng hóng sè de chē kāi guò qù le.	A red car just drove past.	random	verified	claude-blind,claude-review	
h3p239	我想多了解你一点儿。	Wǒ xiǎng duō liǎo jiě nǐ yì diǎnr.	I want to get to know you a little better.	random	verified	claude-blind,claude-review	
h3p240	邻居家的猫今天又来了。	Lín jū jiā de māo jīn tiān yòu lái le.	The neighbour's cat came over again today.	random	verified	claude-blind,claude-review	
h3p241	另外，我还想吃一片面包。	Lìng wài, wǒ hái xiǎng chī yí piàn miàn bāo.	Also, I would like a slice of bread.	hungry	verified	claude-blind,claude-review	
h3p242	你走的时候，能不能给我留着灯？	Nǐ zǒu de shí hou, néng bu néng gěi wǒ liú zhe dēng?	When you go, could you leave the light on for me?	goodbye	verified	claude-blind,claude-review	
h3p243	你留下来，好不好？	Nǐ liú xià lái, hǎo bu hǎo?	Will you stay, please?	lonely	verified	claude-blind,claude-review	
h3p244	这里的楼好高啊！	Zhè lǐ de lóu hǎo gāo a!	The buildings here are so tall!	random	verified	claude-blind,claude-review	
h3p245	我是绿色的，你喜欢吗？	Wǒ shì lǜ sè de, nǐ xǐ huan ma?	I'm green. Do you like it?	random	verified	claude-blind,claude-review	
h3p246	我马上就好，等我一下。	Wǒ mǎ shàng jiù hǎo, děng wǒ yí xià.	I'll be ready in a moment, wait for me.	random	verified	claude-blind,claude-review	
h3p247	我对今天很满意。	Wǒ duì jīn tiān hěn mǎn yì.	I'm very happy with today.	happy	verified	claude-blind,claude-review	
h3p248	你的帽子真好看！	Nǐ de mào zi zhēn hǎo kàn!	Your hat looks great!	random	verified	claude-blind,claude-review	
h3p249	我只有一米高，很小吧？	Wǒ zhǐ yǒu yì mǐ gāo, hěn xiǎo ba?	I'm only one metre tall. Pretty small, right?	random	verified	claude-blind,claude-review	
h3p250	我饿了，想吃面包。	Wǒ è le, xiǎng chī miàn bāo.	I'm hungry. I want some bread.	hungry	verified	claude-blind,claude-review	
h3p251	面包真香！	Miàn bāo zhēn xiāng!	The bread smells so good!	random	verified	claude-blind,claude-review	
h3p252	我明白了，你是想让我安静一点儿。	Wǒ míng bái le, nǐ shì xiǎng ràng wǒ ān jìng yì diǎnr.	I get it. You want me to be quiet.	random	verified	claude-blind,claude-review	
h3p253	我想拿那个苹果，可是拿不到。	Wǒ xiǎng ná nà ge píng guǒ, kě shì ná bú dào.	I want to grab that apple, but I can't reach it.	random	verified	claude-blind,claude-review	
h3p254	别拿走我的东西！	Bié ná zǒu wǒ de dōng xi!	Don't take my things!	random	verified	claude-blind,claude-review	
h3p255	你奶奶今天会来吗？	Nǐ nǎi nai jīn tiān huì lái ma?	Is your grandmother coming today?	random	verified	claude-blind,claude-review	
h3p256	小鸟往南飞了。	Xiǎo niǎo wǎng nán fēi le.	The birds flew south.	random	verified	claude-blind,claude-review	
h3p257	你要走了，我有点儿难过。	Nǐ yào zǒu le, wǒ yǒu diǎnr nán guò.	You're leaving, and I feel a bit sad.	goodbye	verified	claude-blind,claude-review	
h3p258	我今天很难过，你和我玩吧。	Wǒ jīn tiān hěn nán guò, nǐ hé wǒ wán ba.	I'm sad today. Play with me, please.	lonely	verified	claude-blind,claude-review	
h3p259	你现在是几年级？	Nǐ xiàn zài shì jǐ nián jí?	What grade are you in now?	random	verified	claude-blind,claude-review	
h3p260	你看起来很年轻！	Nǐ kàn qǐ lái hěn nián qīng!	You look so young!	random	verified	claude-blind,claude-review	
h3p261	有一只鸟在树上唱歌。	Yǒu yì zhī niǎo zài shù shàng chàng gē.	A bird is singing in the tree.	random	verified	claude-blind,claude-review	
h3p262	我会努力的！	Wǒ huì nǔ lì de!	I'll try hard!	random	verified	claude-blind,claude-review	
h3p263	我每天都很努力地练习。	Wǒ měi tiān dōu hěn nǔ lì de liàn xí.	I work hard at practising every day.	random	verified	claude-blind,claude-review	
h3p264	周末我们去爬山吧。	Zhōu mò wǒ men qù pá shān ba.	Let's go climbing on the weekend.	random	verified	claude-blind,claude-review	
h3p265	爬山太累了，我想睡觉。	Pá shān tài lèi le, wǒ xiǎng shuì jiào.	Climbing was so tiring. I want to sleep.	tired	verified	claude-blind,claude-review	
h3p266	盘子里还有一块蛋糕。	Pán zi lǐ hái yǒu yí kuài dàn gāo.	There's still a piece of cake on the plate.	random	verified	claude-blind,claude-review	
h3p267	我是不是变胖了？	Wǒ shì bu shì biàn pàng le?	Have I gotten fat?	random	verified	claude-blind,claude-review	
h3p268	你的皮鞋好亮啊！	Nǐ de pí xié hǎo liàng a!	Your leather shoes are so shiny!	random	verified	claude-blind,claude-review	
h3p269	我不喝啤酒，我喜欢喝水。	Wǒ bù hē pí jiǔ, wǒ xǐ huan hē shuǐ.	I don't drink beer. I like water.	random	verified	claude-blind,claude-review	
h3p270	瓶子里没有水了。	Píng zi lǐ méi yǒu shuǐ le.	There's no water left in the bottle.	random	verified	claude-blind,claude-review	
h3p271	其实我不太饿。	Qí shí wǒ bú tài è.	Actually, I'm not that hungry.	random	verified	claude-blind,claude-review	
h3p272	其实我很想你。	Qí shí wǒ hěn xiǎng nǐ.	Actually, I really miss you.	lonely	verified	claude-blind,claude-review	
h3p273	其他人都去哪儿了？	Qí tā rén dōu qù nǎr le?	Where did everybody else go?	lonely	verified	claude-blind,claude-review	
h3p274	飞机马上就要起飞了。	Fēi jī mǎ shàng jiù yào qǐ fēi le.	The plane is about to take off.	random	verified	claude-blind,claude-review	
h3p275	我没听清楚，你再说一遍吧。	Wǒ méi tīng qīng chǔ, nǐ zài shuō yí biàn ba.	I did not catch that. Say it again.	random	verified	claude-blind,claude-review	
h3p276	今天我想请假，不想学习。	Jīn tiān wǒ xiǎng qǐng jià, bù xiǎng xué xí.	I want to take the day off today. I don't feel like studying.	random	verified	claude-blind,claude-review	
h3p277	秋天到了，天气很好。	Qiū tiān dào le, tiān qì hěn hǎo.	Autumn is here and the weather is lovely.	random	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p278	我喜欢秋天的太阳。	Wǒ xǐ huan qiū tiān de tài yáng.	I like the autumn sun.	random	verified	claude-blind,claude-review	
h3p279	你的裙子真漂亮！	Nǐ de qún zi zhēn piào liang!	Your skirt is so pretty!	random	verified	claude-blind,claude-review	
h3p280	先吃饭，然后再玩。	Xiān chī fàn, rán hòu zài wán.	Eat first, then play.	random	verified	claude-blind,claude-review	
h3p281	我先睡一会儿，然后再找你玩。	Wǒ xiān shuì yí huìr, rán hòu zài zhǎo nǐ wán.	I'll take a nap first and then come play with you.	tired	verified	claude-blind,claude-review	
h3p282	你好热情啊，我喜欢你！	Nǐ hǎo rè qíng a, wǒ xǐ huan nǐ!	You're so warm and friendly. I like you!	happy	verified	claude-blind,claude-review	
h3p283	我认为今天会下雨。	Wǒ rèn wéi jīn tiān huì xià yǔ.	I think it's going to rain today.	random	verified	claude-blind,claude-review	
h3p284	你认为我可爱吗？	Nǐ rèn wéi wǒ kě ài ma?	Do you think I'm cute?	random	verified	claude-blind,claude-review	
h3p285	他做事很认真。	Tā zuò shì hěn rèn zhēn.	He's very serious about his work.	random	rejected	claude-review	Pet speaking about he with no context
h3p286	你认真地看着我，我有点儿不好意思。	Nǐ rèn zhēn de kàn zhe wǒ, wǒ yǒu diǎnr bù hǎo yì si.	You're looking at me so intently, and I'm a little shy.	random	verified	claude-blind,claude-review	
h3p287	这个问题很容易。	Zhè ge wèn tí hěn róng yì.	This question is easy.	random	verified	claude-blind,claude-review	
h3p288	如果你不在，我会很想你。	Rú guǒ nǐ bú zài, wǒ huì hěn xiǎng nǐ.	If you're not here, I'll miss you a lot.	lonely	verified	claude-blind,claude-review	
h3p289	如果明天下雨，我们就在家玩。	Rú guǒ míng tiān xià yǔ, wǒ men jiù zài jiā wán.	If it rains tomorrow, we'll play at home.	random	verified	claude-blind,claude-review	
h3p290	外面下雨了，你带伞了吗？	Wài mian xià yǔ le, nǐ dài sǎn le ma?	It's raining out. Did you bring an umbrella?	random	verified	claude-blind,claude-review	
h3p291	那把伞是谁的？	Nà bǎ sǎn shì shéi de?	Whose umbrella is that?	random	verified	claude-blind,claude-review	
h3p292	你在上网吗？	Nǐ zài shàng wǎng ma?	Are you online?	random	verified	claude-blind,claude-review	
h3p293	你又上网了，不和我玩吗？	Nǐ yòu shàng wǎng le, bù hé wǒ wán ma?	You're online again. Aren't you going to play with me?	lonely	verified	claude-blind,claude-review	
h3p294	你别生气，我不是故意的。	Nǐ bié shēng qì, wǒ bú shì gù yì de.	Don't be angry. I didn't mean to.	dropped	verified	claude-blind,claude-review	
h3p295	我生气了！你为什么把我放下？	Wǒ shēng qì le! Nǐ wèi shén me bǎ wǒ fàng xià?	I'm angry! Why did you put me down?	dropped	verified	claude-blind,claude-review	
h3p296	外面有很大的声音，我有点儿怕。	Wài mian yǒu hěn dà de shēng yīn, wǒ yǒu diǎnr pà.	There's a loud noise outside. I'm a little scared.	random	verified	claude-blind,claude-review	
h3p297	你的声音真好听。	Nǐ de shēng yīn zhēn hǎo tīng.	Your voice is really nice.	random	verified	claude-blind,claude-review	
h3p298	这个世界真大啊！	Zhè ge shì jiè zhēn dà a!	This world is so big!	random	verified	claude-blind,claude-review	
h3p299	我想看看外面的世界。	Wǒ xiǎng kàn kan wài mian de shì jiè.	I want to see the world outside.	random	verified	claude-blind,claude-review	
h3p300	我想试一试，可以吗？	Wǒ xiǎng shì yi shì, kě yǐ ma?	I'd like to give it a try. May I?	random	verified	claude-blind,claude-review	
h3p301	这个我能试吗？	Zhè ge wǒ néng shì ma?	Can I try this?	random	verified	claude-blind,claude-review	
h3p302	你最近是不是瘦了？	Nǐ zuì jìn shì bu shì shòu le?	Have you lost weight lately?	random	verified	claude-blind,claude-review	
h3p303	叔叔今天来看你了吗？	Shū shu jīn tiān lái kàn nǐ le ma?	Did your uncle come to see you today?	random	verified	claude-blind,claude-review	
h3p304	你的手很舒服，我喜欢。	Nǐ de shǒu hěn shū fu, wǒ xǐ huan.	Your hand feels lovely. I like it.	pet	rejected	claude-review	Odd: a hand feeling comfortable
h3p305	这里好舒服，我想睡了。	Zhè lǐ hǎo shū fu, wǒ xiǎng shuì le.	It's so comfortable here. I feel sleepy.	tired	verified	claude-blind,claude-review	
h3p306	这么高的树，我上不去。	Zhè me gāo de shù, wǒ shàng bú qù.	I can't climb a tree that tall.	random	verified	claude-blind,claude-review	
h3p307	树下面有很多小鸟。	Shù xià mian yǒu hěn duō xiǎo niǎo.	There are lots of little birds under the tree.	random	verified	claude-blind,claude-review	
h3p308	你喜欢数学吗？我不太喜欢。	Nǐ xǐ huan shù xué ma? Wǒ bú tài xǐ huan.	Do you like maths? I don't really.	random	verified	claude-blind,claude-review	
h3p309	我不会做数学题。	Wǒ bú huì zuò shù xué tí.	I can't do maths problems.	random	verified	claude-blind,claude-review	
h3p310	你刷牙了吗？	Nǐ shuā yá le ma?	Did you brush your teeth?	random	verified	claude-blind,claude-review	
h3p311	我今天还没刷牙。	Wǒ jīn tiān hái méi shuā yá.	I haven't brushed my teeth yet today.	random	verified	claude-blind,claude-review	
h3p312	你有两双新鞋，真好！	Nǐ yǒu liǎng shuāng xīn xié, zhēn hǎo!	You have two new pairs of shoes. How nice!	random	verified	claude-blind,claude-review	
h3p313	我的水平还不高，要多练习。	Wǒ de shuǐ píng hái bù gāo, yào duō liàn xí.	My level isn't high yet. I need to practise more.	random	verified	claude-blind,claude-review	
h3p314	那位司机开车很快。	Nà wèi sī jī kāi chē hěn kuài.	That driver drives fast.	random	verified	claude-blind,claude-review	
h3p315	太阳出来了，好热！	Tài yáng chū lái le, hǎo rè!	The sun is out. So hot!	random	verified	claude-blind,claude-review	
h3p316	我喜欢在太阳下睡觉。	Wǒ xǐ huan zài tài yáng xià shuì jiào.	I like sleeping in the sun.	random	verified	claude-blind,claude-review	
h3p317	今天特别开心！	Jīn tiān tè bié kāi xīn!	I'm especially happy today!	happy	verified	claude-blind,claude-review	
h3p318	我特别想吃面条。	Wǒ tè bié xiǎng chī miàn tiáo.	I really want some noodles.	hungry	verified	claude-blind,claude-review	
h3p319	你今天特别好看。	Nǐ jīn tiān tè bié hǎo kàn.	You look extra nice today.	random	verified	claude-blind,claude-review	
h3p320	我的头有点儿疼。	Wǒ de tóu yǒu diǎnr téng.	My head hurts a little.	random	verified	claude-blind,claude-review	
h3p321	别放手！我会疼的！	Bié fàng shǒu! Wǒ huì téng de!	Don't let go! It'll hurt!	dropped	verified	claude-blind,claude-review	
h3p322	你想提高汉语水平吗？	Nǐ xiǎng tí gāo hàn yǔ shuǐ píng ma?	Do you want to improve your Chinese?	random	verified	claude-blind,claude-review	
h3p323	我想提高我的水平。	Wǒ xiǎng tí gāo wǒ de shuǐ píng.	I want to improve my level.	random	verified	claude-blind,claude-review	
h3p324	你喜欢上体育课吗？	Nǐ xǐ huan shàng tǐ yù kè ma?	Do you like PE class?	random	verified	claude-blind,claude-review	
h3p325	你喜欢体育吗？我们一起运动吧。	Nǐ xǐ huan tǐ yù ma? Wǒ men yì qǐ yùn dòng ba.	Do you like sports? Let us exercise together.	random	verified	claude-blind,claude-review	
h3p326	这个苹果真甜！	Zhè ge píng guǒ zhēn tián!	This apple is so sweet!	random	verified	claude-blind,claude-review	
h3p327	好甜啊，我还想吃！	Hǎo tián a, wǒ hái xiǎng chī!	So sweet. I want more!	fed	verified	claude-blind,claude-review	
h3p328	你有没有一条新裙子？	Nǐ yǒu méi yǒu yì tiáo xīn qún zi?	Do you have a new skirt?	random	verified	claude-blind,claude-review	
h3p329	有一条小鱼在水里游。	Yǒu yì tiáo xiǎo yú zài shuǐ lǐ yóu.	There is a little fish swimming in the water.	random	verified	claude-blind,claude-review	
h3p330	你的同事对你好吗？	Nǐ de tóng shì duì nǐ hǎo ma?	Are your colleagues good to you?	random	verified	claude-blind,claude-review	
h3p331	你同事今天来了吗？	Nǐ tóng shì jīn tiān lái le ma?	Did your colleague come in today?	random	verified	claude-blind,claude-review	
h3p332	我同意你说的。	Wǒ tóng yì nǐ shuō de.	I agree with what you said.	random	verified	claude-blind,claude-review	
h3p333	你同意我出去玩吗？	Nǐ tóng yì wǒ chū qù wán ma?	Do you agree to let me go out and play?	random	verified	claude-blind,claude-review	
h3p334	你的头发好长啊！	Nǐ de tóu fa hǎo cháng a!	Your hair is so long!	random	verified	claude-blind,claude-review	
h3p335	我的头发是绿色的，好看吗？	Wǒ de tóu fa shì lǜ sè de, hǎo kàn ma?	My hair is green. Is it nice?	random	verified	claude-blind,claude-review	
h3p336	外面突然黑了。	Wài mian tū rán hēi le.	It suddenly got dark outside.	random	verified	claude-blind,claude-review	
h3p337	我突然想睡觉了。	Wǒ tū rán xiǎng shuì jiào le.	I suddenly feel like sleeping.	tired	verified	claude-blind,claude-review	
h3p338	突然有人拿起了我！	Tū rán yǒu rén ná qǐ le wǒ!	Suddenly somebody picked me up!	grabbed	verified	claude-blind,claude-review	
h3p339	你要去图书馆吗？	Nǐ yào qù tú shū guǎn ma?	Are you going to the library?	random	verified	claude-blind,claude-review	
h3p340	图书馆里很安静。	Tú shū guǎn lǐ hěn ān jìng.	It's very quiet in the library.	random	verified	claude-blind,claude-review	
h3p341	我的腿好累。	Wǒ de tuǐ hǎo lèi.	My legs are so tired.	tired	verified	claude-blind,claude-review	
h3p342	我的腿太短了，跑不快。	Wǒ de tuǐ tài duǎn le, pǎo bú kuài.	My legs are too short. I can't run fast.	random	verified	claude-blind,claude-review	
h3p343	你完成作业了吗？	Nǐ wán chéng zuò yè le ma?	Did you finish your homework?	random	verified	claude-blind,claude-review	
h3p344	我完成了今天的练习！	Wǒ wán chéng le jīn tiān de liàn xí!	I finished today's practice!	happy	verified	claude-blind,claude-review	
h3p345	我要一碗热的面条。	Wǒ yào yì wǎn rè de miàn tiáo.	I'd like a bowl of hot noodles.	hungry	verified	claude-blind,claude-review	
h3p346	这碗饭真好吃！	Zhè wǎn fàn zhēn hǎo chī!	This bowl of rice is so tasty!	fed	verified	claude-blind,claude-review	
h3p347	谢谢你，一万个谢谢！	Xiè xie nǐ, yí wàn gè xiè xie!	Thank you, ten thousand thank-yous!	happy	rejected	claude-review	一万个谢谢 is a calque of ten thousand thanks
h3p348	我等了你一万年！	Wǒ děng le nǐ yí wàn nián!	I've waited ten thousand years for you!	greet	verified	claude-blind,claude-review	
h3p349	我的裙子是绿色的，你喜欢吗？	Wǒ de qún zi shì lǜ sè de, nǐ xǐ huan ma?	My skirt is green. Do you like it?	random	verified	claude-blind,claude-review	
h3p350	我又忘记你的名字了，对不起。	Wǒ yòu wàng jì nǐ de míng zi le, duì bu qǐ.	I forgot your name again, sorry.	random	verified	claude-blind,claude-review	
h3p351	别忘记给我吃的。	Bié wàng jì gěi wǒ chī de.	Don't forget to give me something to eat!	hungry	verified	claude-blind,claude-review	
h3p352	为了你，我什么都愿意做。	Wèi le nǐ, wǒ shén me dōu yuàn yì zuò.	I'd do anything for you.	happy	verified	claude-blind,claude-review	
h3p353	今天有三位客人来看我。	Jīn tiān yǒu sān wèi kè rén lái kàn wǒ.	Three guests came to see me today.	random	verified	claude-blind,claude-review	
h3p354	我喜欢别的地方的文化。	Wǒ xǐ huan bié de dì fang de wén huà.	I like the culture of other places.	random	verified	claude-blind,claude-review	
h3p355	太阳从东边起来，从西边下去。	Tài yáng cóng dōng biān qǐ lái, cóng xī biān xià qù.	The sun comes up in the east and goes down in the west.	random	verified	claude-blind,claude-review	
h3p356	我已经习惯一个人在这里了。	Wǒ yǐ jīng xí guàn yí gè rén zài zhè lǐ le.	I'm used to being here by myself now.	lonely	verified	claude-blind,claude-review	
h3p357	早起是个好习惯。	Zǎo qǐ shì gè hǎo xí guàn.	Getting up early is a good habit.	wake	verified	claude-blind,claude-review	
h3p358	洗手间在哪里？我想去。	Xǐ shǒu jiān zài nǎ lǐ? Wǒ xiǎng qù.	Where's the restroom? I want to go.	random	verified	claude-blind,claude-review	
h3p359	你什么时候洗澡？我也想洗。	Nǐ shén me shí hou xǐ zǎo? Wǒ yě xiǎng xǐ.	When do you take a bath? I want one too.	random	verified	claude-blind,claude-review	
h3p360	夏天到了，我想去游泳。	Xià tiān dào le, wǒ xiǎng qù yóu yǒng.	Summer is here, and I want to go swimming.	random	verified	claude-blind,claude-review	
h3p361	你先吃，我等一会儿。	Nǐ xiān chī, wǒ děng yí huìr.	You eat first, and I'll wait a bit.	random	verified	claude-blind,claude-review	
h3p362	我相信你会回来的。	Wǒ xiāng xìn nǐ huì huí lái de.	I believe you'll come back.	goodbye	verified	claude-blind,claude-review	
h3p363	我最爱吃的是香蕉。	Wǒ zuì ài chī de shì xiāng jiāo.	What I love to eat most is bananas.	hungry	verified	claude-blind,claude-review	
h3p364	你为什么一直向我笑？	Nǐ wèi shén me yì zhí xiàng wǒ xiào?	Why do you keep smiling at me?	random	verified	claude-blind,claude-review	
