id	script	reading	english	gloss	gloss_reading	status	checks	note
h2p130	他是我丈夫。	Tā shì wǒ zhàng fu.	He is my husband.	هُوَ زَوْجِي.	Huwa zawjī.	verified	claude-blind,claude-review	
h2p131	她是我妻子。	Tā shì wǒ qī zi.	She is my wife.	هِيَ زَوْجَتِي.	Hiya zawjatī.	verified	claude-blind,claude-review	
h2p132	你有孩子吗？	Nǐ yǒu hái zi ma?	Do you have children?	هَلْ عِنْدَكَ أَوْلَادٌ؟	Hal ʿindaka awlād?	verified	claude-blind,claude-review	
h2p133	我哥哥比我高。	Wǒ gē ge bǐ wǒ gāo.	My older brother is taller than me.	أَخِي الْكَبِيرُ أَطْوَلُ مِنِّي.	Akhī al-kabīru aṭwalu minnī.	verified	claude-blind,claude-review	
h2p134	你有几个姐姐？	Nǐ yǒu jǐ gè jiě jie?	How many older sisters do you have?	كَمْ أُخْتًا كَبِيرَةً عِنْدَكَ؟	Kam ukhtan kabīratan ʿindak?	verified	claude-blind,claude-review	
h2p135	我的孩子喜欢踢足球。	Wǒ de hái zi xǐ huan tī zú qiú.	My child likes playing football.	طِفْلِي يُحِبُّ لَعِبَ كُرَةِ الْقَدَمِ.	Ṭiflī yuḥibbu laʿiba kurati al-qadam.	verified	claude-blind,claude-review	
h2p136	我们几点上课？	Wǒ men jǐ diǎn shàng kè?	What time is our class?	مَتَى يَبْدَأُ دَرْسُنَا؟	Matā yabdaʾu darsunā?	verified	claude-blind,claude-review	
h2p137	今天有考试。	Jīn tiān yǒu kǎo shì.	There's an exam today.	الْيَوْمَ هُنَاكَ اِمْتِحَانٌ.	Al-yawma hunāka imtiḥān.	verified	claude-blind,claude-review	
h2p138	这个题我不会。	Zhè ge tí wǒ bú huì.	I can't do this question.	لَا أَعْرِفُ حَلَّ هٰذَا السُّؤَالِ.	Lā aʿrifu ḥalla hādhā as-suʾāl.	verified	claude-blind,claude-review	
h2p139	我不懂这个问题。	Wǒ bù dǒng zhè ge wèn tí.	I don't understand this question.	لَا أَفْهَمُ هٰذَا السُّؤَالَ.	Lā afhamu hādhā as-suʾāl.	verified	claude-blind,claude-review	
h2p140	你懂了吗？	Nǐ dǒng le ma?	Do you understand?	هَلْ فَهِمْتَ؟	Hal fahimt?	verified	claude-blind,claude-review	
h2p141	我懂了！	Wǒ dǒng le!	I get it!	فَهِمْتُ!	Fahimt!	verified	claude-blind,claude-review	
h2p142	老师在教室里。	Lǎo shī zài jiào shì lǐ.	The teacher is in the classroom.	الْمُعَلِّمُ فِي الْفَصْلِ.	Al-muʿallimu fī al-faṣl.	verified	claude-blind,claude-review	
h2p143	我要准备考试。	Wǒ yào zhǔn bèi kǎo shì.	I need to prepare for the exam.	عِنْدِي اِمْتِحَانٌ، يَجِبُ أَنْ أَسْتَعِدَّ لَهُ.	ʿIndī imtiḥān, yajibu an astaʿidda lah.	verified	claude-blind,claude-review	
h2p144	考试开始了！	Kǎo shì kāi shǐ le!	The exam has started!	لَقَدْ بَدَأَ اِمْتِحَانُنَا!	Laqad badaʾa imtiḥānunā!	verified	claude-blind,claude-review	
h2p145	你考得怎么样？	Nǐ kǎo de zěn me yàng?	How did your exam go?	كَيْفَ كَانَ اِمْتِحَانُكَ؟	Kayfa kāna imtiḥānuk?	verified	claude-blind,claude-review	
h2p146	我可以问你一个问题吗？	Wǒ kě yǐ wèn nǐ yí gè wèn tí ma?	Can I ask you a question?	هَلْ يُمْكِنُنِي أَنْ أَسْأَلَكَ سُؤَالًا؟	Hal yumkinunī an asʾalaka suʾālan?	verified	claude-blind,claude-review	
h2p147	请回答我的问题。	Qǐng huí dá wǒ de wèn tí.	Please answer my question.	مِنْ فَضْلِكَ أَجِبْ عَنْ سُؤَالِي.	Min faḍlika ajib ʿan suʾālī.	verified	claude-blind,claude-review	
h2p148	我学习汉语已经一年了。	Wǒ xué xí hàn yǔ yǐ jīng yì nián le.	I've been studying Chinese for a year now.	أَدْرُسُ اللُّغَةَ الصِّينِيَّةَ مُنْذُ سَنَةٍ.	Adrusu al-lughata aṣ-ṣīniyyata mundhu sana.	verified	claude-blind,claude-review	
h2p149	这个字是什么意思？	Zhè ge zì shì shén me yì si?	What does this character mean?	مَا مَعْنَى هٰذِهِ الْكَلِمَةِ؟	Mā maʿnā hādhihi al-kalima?	verified	claude-blind,claude-review	
h2p150	你说的是什么意思？	Nǐ shuō de shì shén me yì si?	What do you mean?	مَاذَا تَقْصِدُ؟	Mādhā taqṣid?	verified	claude-blind,claude-review	
h2p151	我不知道。	Wǒ bù zhī dào.	I don't know.	لَا أَعْرِفُ.	Lā aʿrif.	verified	claude-blind,claude-review	
h2p152	你知道吗？	Nǐ zhī dào ma?	Do you know?	هَلْ تَعْرِفُ؟	Hal taʿrif?	verified	claude-blind,claude-review	
h2p153	我知道了！	Wǒ zhī dào le!	Got it!	عَرَفْتُ!	ʿAraft!	verified	claude-blind,claude-review	
h2p154	铅笔在桌子上。	Qiān bǐ zài zhuō zi shang.	The pencil is on the table.	قَلَمُ الرَّصَاصِ عَلَى الطَّاوِلَةِ.	Qalamu ar-raṣāṣi ʿalā aṭ-ṭāwila.	verified	claude-blind,claude-review	
h2p155	我找不到我的铅笔了。	Wǒ zhǎo bú dào wǒ de qiān bǐ le.	I can't find my pencil.	لَا أَجِدُ قَلَمَ رَصَاصِي.	Lā ajidu qalama raṣāṣī.	verified	claude-blind,claude-review	
h2p156	这是我第一次来北京。	Zhè shì wǒ dì yī cì lái běi jīng.	This is my first time in Beijing.	هٰذِهِ أَوَّلُ مَرَّةٍ أَزُورُ فِيهَا بِكِينَ.	Hādhihi awwalu marratin azūru fīhā bikīn.	verified	claude-blind,claude-review	
h2p157	我哥哥在公司工作。	Wǒ gē ge zài gōng sī gōng zuò.	My older brother works at a company.	أَخِي الْكَبِيرُ يَعْمَلُ فِي شَرِكَةٍ.	Akhī al-kabīru yaʿmalu fī sharika.	verified	claude-blind,claude-review	
h2p158	我要去上班了。	Wǒ yào qù shàng bān le.	I'm off to work.	سَأَذْهَبُ إِلَى الْعَمَلِ.	Saʾadhhabu ilā al-ʿamal.	verified	claude-blind,claude-review	
h2p159	你每天几点上班？	Nǐ měi tiān jǐ diǎn shàng bān?	What time do you start work every day?	فِي أَيِّ سَاعَةٍ تَذْهَبُ إِلَى الْعَمَلِ كُلَّ يَوْمٍ؟	Fī ayyi sāʿatin tadhhabu ilā al-ʿamali kulla yawm?	verified	claude-blind,claude-review	
h2p160	他工作很忙。	Tā gōng zuò hěn máng.	He's very busy with work.	هُوَ مَشْغُولٌ جِدًّا بِعَمَلِهِ.	Huwa mashghūlun jiddan biʿamalih.	verified	claude-blind,claude-review	
h2p161	我今天不上班。	Wǒ jīn tiān bú shàng bān.	I'm not working today.	لَا أَعْمَلُ الْيَوْمَ.	Lā aʿmalu al-yawm.	verified	claude-blind,claude-review	
h2p162	我喜欢打篮球。	Wǒ xǐ huan dǎ lán qiú.	I like playing basketball.	أُحِبُّ لَعِبَ كُرَةِ السَّلَّةِ.	Uḥibbu laʿiba kurati as-salla.	verified	claude-blind,claude-review	
h2p163	我们一起去踢足球吧！	Wǒ men yì qǐ qù tī zú qiú ba!	Let's go play football together!	لِنَذْهَبْ لِنَلْعَبَ كُرَةَ الْقَدَمِ مَعًا!	Linadhhab linalʿaba kurata al-qadami maʿan!	verified	claude-blind,claude-review	
h2p164	我每天早上跑步。	Wǒ měi tiān zǎo shang pǎo bù.	I run every morning.	أَرْكُضُ كُلَّ صَبَاحٍ.	Arkuḍu kulla ṣabāḥ.	verified	claude-blind,claude-review	
h2p165	你会游泳吗？	Nǐ huì yóu yǒng ma?	Can you swim?	هَلْ تُجِيدُ السِّبَاحَةَ؟	Hal tujīdu as-sibāḥa?	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same
h2p166	我游得很快。	Wǒ yóu de hěn kuài.	I swim fast.	أَسْبَحُ بِسُرْعَةٍ.	Asbaḥu bisurʿa.	verified	claude-blind,claude-review	
h2p167	运动对身体好。	Yùn dòng duì shēn tǐ hǎo.	Exercise is good for your health.	الرِّيَاضَةُ مُفِيدَةٌ لِلصِّحَّةِ.	Ar-riyāḍatu mufīdatun li-ṣ-ṣiḥḥa.	verified	claude-blind,claude-review	
h2p168	他跑得非常快。	Tā pǎo de fēi cháng kuài.	He runs extremely fast.	هُوَ يَرْكُضُ بِسُرْعَةٍ كَبِيرَةٍ.	Huwa yarkuḍu bisurʿatin kabīra.	verified	claude-blind,claude-review	
h2p169	你喜欢什么运动？	Nǐ xǐ huan shén me yùn dòng?	What sport do you like?	أَيَّ رِيَاضَةٍ تُحِبُّ؟	Ayya riyāḍatin tuḥibb?	verified	claude-blind,claude-review	
h2p170	我们去唱歌吧！	Wǒ men qù chàng gē ba!	Let's go singing!	لِنَذْهَبْ لِلْغِنَاءِ!	Linadhhab li-l-ghināʾ!	verified	claude-blind,claude-review	
h2p171	她跳舞跳得很好。	Tā tiào wǔ tiào de hěn hǎo.	She dances very well.	هِيَ تَرْقُصُ جَيِّدًا جِدًّا.	Hiya tarquṣu jayyidan jiddan.	verified	claude-blind,claude-review	
h2p172	太贵了！	Tài guì le!	Too expensive!	غَالٍ جِدًّا!	Ghālin jiddan!	verified	claude-blind,claude-review	
h2p173	这个很便宜。	Zhè ge hěn pián yi.	This is very cheap.	هٰذَا رَخِيصٌ جِدًّا.	Hādhā rakhīṣun jiddan.	verified	claude-blind,claude-review	
h2p174	有没有便宜一点儿的？	Yǒu méi yǒu pián yi yì diǎnr de?	Is there a cheaper one?	هَلْ يُوجَدُ شَيْءٌ أَرْخَصُ؟	Hal yūjadu shayʾun arkhaṣ?	verified	claude-blind,claude-review	
h2p175	我想买一件衣服。	Wǒ xiǎng mǎi yí jiàn yī fu.	I want to buy a piece of clothing.	أُرِيدُ أَنْ أَشْتَرِيَ قِطْعَةَ مَلَابِسَ.	Urīdu an ashtariya qiṭʿata malābis.	verified	claude-blind,claude-review	
h2p176	你喜欢什么颜色？	Nǐ xǐ huan shén me yán sè?	What colour do you like?	أَيَّ لَوْنٍ تُحِبُّ؟	Ayya lawnin tuḥibb?	verified	claude-blind,claude-review	
h2p177	我最喜欢红色。	Wǒ zuì xǐ huan hóng sè.	My favourite colour is red.	أَكْثَرُ لَوْنٍ أُحِبُّهُ هُوَ الْأَحْمَرُ.	Aktharu lawnin uḥibbuhu huwa al-ʾaḥmar.	verified	claude-blind,claude-review	
h2p178	我觉得白的好看。	Wǒ jué de bái de hǎo kàn.	I think the white one looks nicer.	أَعْتَقِدُ أَنَّ الْأَبْيَضَ أَجْمَلُ.	Aʿtaqidu anna al-ʾabyaḍa ajmal.	verified	claude-blind,claude-review	
h2p179	他穿着一件黑衣服。	Tā chuān zhe yí jiàn hēi yī fu.	He's wearing black clothes.	هُوَ يَرْتَدِي مَلَابِسَ سَوْدَاءَ.	Huwa yartadī malābisa sawdāʾ.	verified	claude-blind,claude-review	
h2p180	这儿卖西瓜吗？	Zhèr mài xī guā ma?	Do they sell watermelon here?	هَلْ يُبَاعُ الْبِطِّيخُ هُنَا؟	Hal yubāʿu al-biṭṭīkhu hunā?	verified	claude-blind,claude-review	
h2p181	商店几点开门？	Shāng diàn jǐ diǎn kāi mén?	What time does the shop open?	فِي أَيِّ سَاعَةٍ يَفْتَحُ الْمَحَلُّ؟	Fī ayyi sāʿatin yaftaḥu al-maḥall?	verified	claude-blind,claude-review	
h2p182	这个比那个贵。	Zhè ge bǐ nà ge guì.	This one is more expensive than that one.	هٰذَا أَغْلَى مِنْ ذٰلِكَ.	Hādhā aghlā min dhālik.	verified	claude-blind,claude-review	
h2p183	我没有时间。	Wǒ méi yǒu shí jiān.	I don't have time.	لَيْسَ عِنْدِي وَقْتٌ.	Laysa ʿindī waqt.	verified	claude-blind,claude-review	
h2p184	你有时间吗？	Nǐ yǒu shí jiān ma?	Do you have time?	هَلْ عِنْدَكَ وَقْتٌ؟	Hal ʿindaka waqt?	verified	claude-blind,claude-review	
h2p185	你的生日是几月几号？	Nǐ de shēng rì shì jǐ yuè jǐ hào?	When is your birthday?	مَتَى عِيدُ مِيلَادِكَ؟	Matā ʿīdu mīlādik?	verified	claude-blind,claude-review	
h2p186	今天是我的生日！	Jīn tiān shì wǒ de shēng rì!	Today is my birthday!	الْيَوْمَ عِيدُ مِيلَادِي!	Al-yawma ʿīdu mīlādī!	verified	claude-blind,claude-review	
h2p187	我去年去了北京。	Wǒ qù nián qù le běi jīng.	I went to Beijing last year.	ذَهَبْتُ إِلَى بِكِينَ الْعَامَ الْمَاضِي.	Dhahabtu ilā bikīna al-ʿāma al-māḍī.	verified	claude-blind,claude-review	
h2p188	我已经吃饭了。	Wǒ yǐ jīng chī fàn le.	I've already eaten.	لَقَدْ أَكَلْتُ بِالْفِعْلِ.	Laqad akaltu bi-l-fiʿl.	verified	claude-blind,claude-review	
h2p189	他已经走了。	Tā yǐ jīng zǒu le.	He's already gone.	لَقَدْ ذَهَبَ بِالْفِعْلِ.	Laqad dhahaba bi-l-fiʿl.	verified	claude-blind,claude-review	
h2p190	我等了一个小时。	Wǒ děng le yí gè xiǎo shí.	I waited for an hour.	اِنْتَظَرْتُ سَاعَةً.	Intaẓartu sāʿa.	verified	claude-blind,claude-review	
h2p191	还有十分钟。	Hái yǒu shí fēn zhōng.	There are still ten minutes.	بَقِيَتْ عَشْرُ دَقَائِقَ.	Baqiyat ʿashru daqāʾiq.	verified	claude-blind,claude-review	
h2p192	我们快点儿走吧！	Wǒ men kuài diǎnr zǒu ba!	Let's hurry up and go!	لِنُسْرِعْ وَنَذْهَبْ!	Linusriʿ wanadhhab!	verified	claude-blind,claude-review	
h2p193	时间到了！	Shí jiān dào le!	Time's up!	اِنْتَهَى الْوَقْتُ!	Intahā al-waqt!	verified	claude-blind,claude-review	
h2p194	每天都很忙。	Měi tiān dōu hěn máng.	Every day is busy.	أَنَا مَشْغُولٌ كُلَّ يَوْمٍ.	Anā mashghūlun kulla yawm.	verified	claude-blind,claude-review	
h2p195	我每天八点起床。	Wǒ měi tiān bā diǎn qǐ chuáng.	I get up at eight every day.	أَسْتَيْقِظُ فِي السَّاعَةِ الثَّامِنَةِ كُلَّ يَوْمٍ.	Astayqiẓu fī as-sāʿati ath-thāminati kulla yawm.	verified	claude-blind,claude-review	
h2p196	晚上我们去看电影吧。	Wǎn shang wǒ men qù kàn diàn yǐng ba.	Let's go see a movie tonight.	لِنَذْهَبْ لِمُشَاهَدَةِ فِيلْمٍ اللَّيْلَةَ.	Linadhhab limushāhadati fīlmin al-layla.	verified	claude-blind,claude-review	
h2p197	我想去旅游。	Wǒ xiǎng qù lǚ yóu.	I want to go travelling.	أُرِيدُ أَنْ أُسَافِرَ.	Urīdu an usāfir.	verified	claude-blind,claude-review	
h2p198	机场离这儿远吗？	Jī chǎng lí zhèr yuǎn ma?	Is the airport far from here?	هَلِ الْمَطَارُ بَعِيدٌ مِنْ هُنَا؟	Hali al-maṭāru baʿīdun min hunā?	verified	claude-blind,claude-review	
h2p199	医院离这儿很近。	Yī yuàn lí zhèr hěn jìn.	The hospital is very close to here.	الْمُسْتَشْفَى قَرِيبٌ جِدًّا مِنْ هُنَا.	Al-mustashfā qarībun jiddan min hunā.	verified	claude-blind,claude-review	
h2p200	我们坐公共汽车去吧。	Wǒ men zuò gōng gòng qì chē qù ba.	Let's take the bus.	لِنَذْهَبْ بِالْحَافِلَةِ.	Linadhhab bi-l-ḥāfila.	verified	claude-blind,claude-review	
h2p201	我们住在宾馆。	Wǒ men zhù zài bīn guǎn.	We're staying at a hotel.	نَحْنُ نُقِيمُ فِي فُنْدُقٍ.	Naḥnu nuqīmu fī funduq.	verified	claude-blind,claude-review	
h2p202	你的房间在哪儿？	Nǐ de fáng jiān zài nǎr?	Where is your room?	أَيْنَ غُرْفَتُكَ؟	Ayna ghurfatuk?	verified	claude-blind,claude-review	
h2p203	往左边走。	Wǎng zuǒ bian zǒu.	Go to the left.	اِذْهَبْ إِلَى الْيَسَارِ.	Idhhab ilā al-yasār.	verified	claude-blind,claude-review	
h2p204	往右边走。	Wǎng yòu bian zǒu.	Go to the right.	اِذْهَبْ إِلَى الْيَمِينِ.	Idhhab ilā al-yamīn.	verified	claude-blind,claude-review	
h2p205	学校在医院旁边。	Xué xiào zài yī yuàn páng biān.	The school is next to the hospital.	الْمَدْرَسَةُ بِجَانِبِ الْمُسْتَشْفَى.	Al-madrasatu bijānibi al-mustashfā.	verified	claude-blind,claude-review	
h2p206	商店在右边。	Shāng diàn zài yòu bian.	The shop is on the right.	الْمَحَلُّ عَلَى الْيَمِينِ.	Al-maḥallu ʿalā al-yamīn.	verified	claude-blind,claude-review	
h2p207	我从北京来。	Wǒ cóng běi jīng lái.	I come from Beijing.	أَنَا قَادِمٌ مِنْ بِكِينَ.	Anā qādimun min bikīn.	verified	claude-blind,claude-review	
h2p208	你从哪儿来？	Nǐ cóng nǎr lái?	Where do you come from?	مِنْ أَيْنَ أَنْتَ؟	Min ayna anta?	verified	claude-blind,claude-review	
h2p209	北京离这儿很远。	Běi jīng lí zhèr hěn yuǎn.	Beijing is far from here.	بِكِينُ بَعِيدَةٌ عَنْ هُنَا.	Bikīnu baʿīdatun ʿan hunā.	verified	claude-blind,claude-review	
h2p210	路上车很多。	Lù shang chē hěn duō.	There are lots of cars on the road.	هُنَاكَ سَيَّارَاتٌ كَثِيرَةٌ عَلَى الطَّرِيقِ.	Hunāka sayyārātun kathīratun ʿalā aṭ-ṭarīq.	verified	claude-blind,claude-review	
h2p211	飞机票很贵。	Fēi jī piào hěn guì.	Plane tickets are expensive.	تَذَاكِرُ الطَّائِرَةِ غَالِيَةٌ.	Tadhākiru aṭ-ṭāʾirati ghāliya.	verified	claude-blind,claude-review	
h2p212	我买到票了！	Wǒ mǎi dào piào le!	I got the tickets!	حَصَلْتُ عَلَى التَّذْكِرَةِ!	Ḥaṣaltu ʿalā at-tadhkira!	verified	claude-blind,claude-review	
h2p213	你去过中国吗？	Nǐ qù guo zhōng guó ma?	Have you been to China?	هَلْ ذَهَبْتَ إِلَى الصِّينِ مِنْ قَبْلُ؟	Hal dhahabta ilā aṣ-ṣīni min qabl?	verified	claude-blind,claude-review	
h2p214	我去过北京。	Wǒ qù guo běi jīng.	I've been to Beijing.	ذَهَبْتُ إِلَى بِكِينَ مِنْ قَبْلُ.	Dhahabtu ilā bikīna min qabl.	verified	claude-blind,claude-review	
h2p215	你的眼睛很漂亮。	Nǐ de yǎn jing hěn piào liang.	Your eyes are very pretty.	عَيْنَاكَ جَمِيلَتَانِ جِدًّا.	ʿAynāka jamīlatāni jiddan.	verified	claude-blind,claude-review	
h2p216	我有一个很大的眼睛。	Wǒ yǒu yí gè hěn dà de yǎn jing.	I have one very big eye.	عِنْدِي عَيْنٌ كَبِيرَةٌ جِدًّا.	ʿIndī ʿaynun kabīratun jiddan.	verified	claude-blind,claude-review	
h2p217	猫在门外面。	Māo zài mén wài mian.	The cat is outside the door.	الْقِطَّةُ خَارِجَ الْبَابِ.	Al-qiṭṭatu khārija al-bāb.	verified	claude-blind,claude-review	
h2p218	它是我的猫。	Tā shì wǒ de māo.	It's my cat.	هِيَ قِطَّتِي.	Hiya qiṭṭatī.	verified	claude-blind,claude-review	
h2p219	它叫什么名字？	Tā jiào shén me míng zi?	What's its name?	مَا اسْمُهَا؟	Mā ismuhā?	verified	claude-blind,claude-review	
h2p220	你说得对。	Nǐ shuō de duì.	You're right.	أَنْتَ عَلَى حَقٍّ.	Anta ʿalā ḥaqq.	verified	claude-blind,claude-review	
h2p221	我觉得你说得对。	Wǒ jué de nǐ shuō de duì.	I think you're right.	أَعْتَقِدُ أَنَّكَ عَلَى حَقٍّ.	Aʿtaqidu annaka ʿalā ḥaqq.	verified	claude-blind,claude-review	
h2p222	我也是！	Wǒ yě shì!	Me too!	أَنَا أَيْضًا!	Anā ayḍan!	verified	claude-blind,claude-review	
h2p223	我也不知道。	Wǒ yě bù zhī dào.	I don't know either.	أَنَا أَيْضًا لَا أَعْرِفُ.	Anā ayḍan lā aʿrif.	verified	claude-blind,claude-review	
h2p224	真的吗？	Zhēn de ma?	Really?	حَقًّا؟	Ḥaqqan?	verified	claude-blind,claude-review	
h2p225	真的！	Zhēn de!	Really!	حَقًّا!	Ḥaqqan!	verified	claude-blind,claude-review	
h2p226	为什么？	Wèi shén me?	Why?	لِمَاذَا؟	Limādhā?	verified	claude-blind,claude-review	
h2p227	为什么不呢？	Wèi shén me bù ne?	Why not?	لِمَاذَا لَا؟	Limādhā lā?	verified	claude-blind,claude-review	
h2p228	因为我喜欢你，所以我来了。	Yīn wèi wǒ xǐ huan nǐ, suǒ yǐ wǒ lái le.	Because I like you, I came.	لِأَنِّي أُحِبُّكَ، أَتَيْتُ.	Liʾannī uḥibbuk, atayt.	verified	claude-blind,claude-review	
h2p229	因为下雨，所以我没去。	Yīn wèi xià yǔ, suǒ yǐ wǒ méi qù.	Because it rained, I didn't go.	لِأَنَّ الْمَطَرَ هَطَلَ، فَلَمْ أَذْهَبْ.	Liʾanna al-maṭara haṭal, falam adhhab.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same
h2p230	虽然很累，但是我很高兴。	Suī rán hěn lèi, dàn shì wǒ hěn gāo xìng.	Although I'm tired, I'm happy.	مَعَ أَنِّي مُتْعَبٌ، إِلَّا أَنِّي سَعِيدٌ.	Maʿa annī mutʿab, illā annī saʿīd.	verified	claude-blind,claude-review	
h2p231	虽然外面很冷，但是我想出去玩。	Suī rán wài mian hěn lěng, dàn shì wǒ xiǎng chū qù wán.	Although it's cold outside, I want to go out and play.	مَعَ أَنَّ الْجَوَّ بَارِدٌ فِي الْخَارِجِ، إِلَّا أَنِّي أُرِيدُ أَنْ أَخْرُجَ لِأَلْعَبَ.	Maʿa anna al-jawwa bāridun fī al-khārij, illā annī urīdu an akhruja liʾalʿab.	verified	claude-blind,claude-review	
h2p232	你别笑！	Nǐ bié xiào!	Don't laugh!	لَا تَضْحَكْ!	Lā taḍḥak!	verified	claude-blind,claude-review	
h2p233	他笑了。	Tā xiào le.	He laughed.	ضَحِكَ.	Ḍaḥik.	verified	claude-blind,claude-review	
h2p234	你在笑什么？	Nǐ zài xiào shén me?	What are you laughing at?	عَلَى مَاذَا تَضْحَكُ؟	ʿAlā mādhā taḍḥak?	verified	claude-blind,claude-review	
h2p235	我正在看书。	Wǒ zhèng zài kàn shū.	I'm reading right now.	أَقْرَأُ كِتَابًا الْآنَ.	Aqraʾu kitāban al-ʾān.	verified	claude-blind,claude-review	
h2p236	他正在打电话。	Tā zhèng zài dǎ diàn huà.	He's on the phone right now.	هُوَ يَتَحَدَّثُ عَبْرَ الْهَاتِفِ الْآنَ.	Huwa yataḥaddathu ʿabra al-hātifi al-ʾān.	verified	claude-blind,claude-review	
h2p237	我在找我的手机。	Wǒ zài zhǎo wǒ de shǒu jī.	I'm looking for my phone.	أَبْحَثُ عَنْ هَاتِفِي.	Abḥathu ʿan hātifī.	verified	claude-blind,claude-review	
h2p238	你看见我的手表了吗？	Nǐ kàn jiàn wǒ de shǒu biǎo le ma?	Have you seen my watch?	هَلْ رَأَيْتَ سَاعَتِي؟	Hal raʾayta sāʿatī?	verified	claude-blind,claude-review	
h2p239	我的手机在哪儿？	Wǒ de shǒu jī zài nǎr?	Where's my phone?	أَيْنَ هَاتِفِي؟	Ayna hātifī?	verified	claude-blind,claude-review	
h2p240	给我打电话吧。	Gěi wǒ dǎ diàn huà ba.	Give me a call.	اِتَّصِلْ بِي.	Ittaṣil bī.	verified	claude-blind,claude-review	
h2p241	我告诉你一件事情。	Wǒ gào su nǐ yí jiàn shì qing.	Let me tell you something.	سَأُخْبِرُكَ بِشَيْءٍ.	Saʾukhbiruka bishayʾ.	verified	claude-blind,claude-review	
h2p242	别告诉他！	Bié gào su tā!	Don't tell him!	لَا تُخْبِرْهُ!	Lā tukhbirh!	verified	claude-blind,claude-review	
h2p243	你能帮助我吗？	Nǐ néng bāng zhù wǒ ma?	Can you help me?	هَلْ تَسْتَطِيعُ مُسَاعَدَتِي؟	Hal tastaṭīʿu musāʿadatī?	verified	claude-blind,claude-review	
h2p244	谢谢你的帮助。	Xiè xie nǐ de bāng zhù.	Thank you for your help.	شُكْرًا عَلَى مُسَاعَدَتِكَ.	Shukran ʿalā musāʿadatik.	verified	claude-blind,claude-review	
h2p245	我来介绍一下。	Wǒ lái jiè shào yí xià.	Let me make the introductions.	دَعُونِي أُعَرِّفْ بَعْضَكُمْ بِبَعْضٍ.	Daʿūnī uʿarrif baʿḍakum bibaʿḍ.	verified	claude-blind,claude-review	
h2p246	请进！	Qǐng jìn!	Please come in!	تَفَضَّلْ بِالدُّخُولِ!	Tafaḍḍal bi-d-dukhūl!	verified	claude-blind,claude-review	
h2p247	请等一下。	Qǐng děng yí xià.	Please wait a moment.	اِنْتَظِرْ لَحْظَةً مِنْ فَضْلِكَ.	Intaẓir laḥẓatan min faḍlik.	verified	claude-blind,claude-review	
h2p248	等等我！	Děng děng wǒ!	Wait for me!	اِنْتَظِرْنِي!	Intaẓirnī!	verified	claude-blind,claude-review	
h2p249	我们一起走吧。	Wǒ men yì qǐ zǒu ba.	Let's go together.	لِنَذْهَبْ مَعًا.	Linadhhab maʿan.	verified	claude-blind,claude-review	
h2p250	你走得太快了！	Nǐ zǒu de tài kuài le!	You're walking too fast!	تَمْشِي أَسْرَعَ مِمَّا يَنْبَغِي!	Tamshī asraʿa mimmā yanbaghī!	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same
h2p251	我不想洗衣服。	Wǒ bù xiǎng xǐ yī fu.	I don't want to do the laundry.	لَا أُرِيدُ أَنْ أَغْسِلَ الْمَلَابِسَ.	Lā urīdu an aghsila al-malābis.	verified	claude-blind,claude-review	
h2p252	我去洗手。	Wǒ qù xǐ shǒu.	I'm going to wash my hands.	سَأَذْهَبُ لِأَغْسِلَ يَدَيَّ.	Saʾadhhabu liʾaghsila yadayy.	verified	claude-blind,claude-review	
h2p253	他在看报纸。	Tā zài kàn bào zhǐ.	He's reading the newspaper.	هُوَ يَقْرَأُ الْجَرِيدَةَ.	Huwa yaqraʾu al-jarīda.	verified	claude-blind,claude-review	
h2p254	我喜欢喝咖啡。	Wǒ xǐ huan hē kā fēi.	I like drinking coffee.	أُحِبُّ شُرْبَ الْقَهْوَةِ.	Uḥibbu shurba al-qahwa.	verified	claude-blind,claude-review	
h2p255	咖啡太热了。	Kā fēi tài rè le.	The coffee is too hot.	الْقَهْوَةُ سَاخِنَةٌ جِدًّا.	Al-qahwatu sākhinatun jiddan.	verified	claude-blind,claude-review	
h2p256	我每天早上喝牛奶。	Wǒ měi tiān zǎo shang hē niú nǎi.	I drink milk every morning.	أَشْرَبُ الْحَلِيبَ كُلَّ صَبَاحٍ.	Ashrabu al-ḥalība kulla ṣabāḥ.	verified	claude-blind,claude-review	
h2p257	我不吃羊肉。	Wǒ bù chī yáng ròu.	I don't eat lamb.	لَا آكُلُ لَحْمَ الْغَنَمِ.	Lā ākulu laḥma al-ghanam.	verified	claude-blind,claude-review	
h2p258	这家饭店的菜很好吃。	Zhè jiā fàn diàn de cài hěn hǎo chī.	The food at this restaurant is very tasty.	طَعَامُ هٰذَا الْمَطْعَمِ لَذِيذٌ جِدًّا.	Ṭaʿāmu hādhā al-maṭʿami ladhīdhun jiddan.	verified	claude-blind,claude-review	
h2p259	服务员，我们要两杯茶。	Fú wù yuán, wǒ men yào liǎng bēi chá.	Waiter, we'd like two cups of tea.	يَا نَادِلُ، نُرِيدُ كُوبَيْنِ مِنَ الشَّايِ.	Yā nādil, nurīdu kūbayni mina ash-shāy.	verified	claude-blind,claude-review	
