id	script	reading	english	tags	status	checks	note
p254	这个饭店很好。	Zhè ge fàn diàn hěn hǎo.	This restaurant is very good.	random	verified	claude-blind,claude-review	
p255	我们去那个饭店。	Wǒ men qù nà ge fàn diàn.	We're going to that restaurant.	random	verified	claude-blind,claude-review,claude-adjudicated	settled by claude-adjudicated: gloss corrected to match the reviewers' ruling on p043/p168: no 吧, so a statement, not 'let's'
p256	我想吃中国菜。	Wǒ xiǎng chī zhōng guó cài.	I want to eat Chinese food.	random	verified	claude-blind,claude-review	
p257	中国菜很好吃。	Zhōng guó cài hěn hǎo chī.	Chinese food is very tasty.	random	verified	claude-blind,claude-review	
p258	你喜欢吃什么菜？	Nǐ xǐ huan chī shén me cài?	What dishes do you like?	random	verified	claude-blind,claude-review	
p259	我不喜欢吃苹果。	Wǒ bù xǐ huan chī píng guǒ.	I don't like eating apples.	random	verified	claude-blind,claude-review	
p260	这是谁的书？	Zhè shì shéi de shū?	Whose book is this?	random	verified	claude-blind,claude-review	
p261	这是我的书。	Zhè shì wǒ de shū.	This is my book.	random	verified	claude-blind,claude-review	
p262	那不是我的。	Nà bú shì wǒ de.	That's not mine.	random	verified	claude-blind,claude-review	
p263	这是你的吗？	Zhè shì nǐ de ma?	Is this yours?	random	verified	claude-blind,claude-review	
p264	我是你的朋友吗？	Wǒ shì nǐ de péng you ma?	Am I your friend?	random	verified	claude-blind,claude-review	
p265	你是老师吗？	Nǐ shì lǎo shī ma?	Are you a teacher?	random	verified	claude-blind,claude-review	
p266	我不是老师。	Wǒ bú shì lǎo shī.	I'm not a teacher.	random	verified	claude-blind,claude-review	
p267	今天星期一。	Jīn tiān xīng qī yī.	Today is Monday.	random	verified	claude-blind,claude-review	
p268	明天星期六。	Míng tiān xīng qī liù.	Tomorrow is Saturday.	random	verified	claude-blind,claude-review	
p269	九月很热。	Jiǔ yuè hěn rè.	September is very hot.	random	verified	claude-blind,claude-review	
p270	十二月很冷。	Shí èr yuè hěn lěng.	December is very cold.	random	verified	claude-blind,claude-review	
p271	我明年去中国。	Wǒ míng nián qù zhōng guó.	I'm going to China next year.	random	verified	claude-blind,claude-review	
p272	我去年在北京。	Wǒ qù nián zài běi jīng.	I was in Beijing last year.	random	verified	claude-blind,claude-review	
p273	我很喜欢我的老师。	Wǒ hěn xǐ huan wǒ de lǎo shī.	I really like my teacher.	random	verified	claude-blind,claude-review	
p274	我们的老师很好。	Wǒ men de lǎo shī hěn hǎo.	Our teacher is very good.	random	verified	claude-blind,claude-review	
p275	我在写字。	Wǒ zài xiě zì.	I'm writing characters.	random	verified	claude-blind,claude-review	
p276	多少个？	Duō shao gè?	How many?	random	verified	claude-blind,claude-review	
p277	多少人？	Duō shao rén?	How many people?	random	verified	claude-blind,claude-review	
p278	有很多人。	Yǒu hěn duō rén.	There are lots of people.	random	verified	claude-blind,claude-review	
p279	没有人。	Méi yǒu rén.	There's nobody.	random	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind gloss is a synonym of the intended English
p280	我什么都没有。	Wǒ shén me dōu méi yǒu.	I don't have anything.	random	verified	claude-blind,claude-review	
p281	你什么时候来？	Nǐ shén me shí hou lái?	When are you coming?	random	verified	claude-blind,claude-review	
p282	我现在来。	Wǒ xiàn zài lái.	I'm coming now.	random	verified	claude-blind,claude-review	
p283	我明天来。	Wǒ míng tiān lái.	I'll come tomorrow.	random	verified	claude-blind,claude-review	
p284	他没有来。	Tā méi yǒu lái.	He didn't come.	random	verified	claude-blind,claude-review	
p285	请来我家。	Qǐng lái wǒ jiā.	Please come to my home.	random	verified	claude-blind,claude-review	
p286	我能坐这儿吗？	Wǒ néng zuò zhèr ma?	Can I sit here?	random	verified	claude-blind,claude-review	
p287	请坐这儿。	Qǐng zuò zhèr.	Please sit here.	random	verified	claude-blind,claude-review	
p288	我坐在椅子上。	Wǒ zuò zài yǐ zi shang.	I'm sitting on the chair.	random	verified	claude-blind,claude-review,claude-adjudicated	settled by claude-blind,claude-review,claude-adjudicated: meaning agreed; tone fixed by a verified word-level override
p289	他坐在我后面。	Tā zuò zài wǒ hòu mian.	He's sitting behind me.	random	verified	claude-blind,claude-review	
p290	这个苹果很大。	Zhè ge píng guǒ hěn dà.	This apple is very big.	random	verified	claude-blind,claude-review	
p291	那个苹果很小。	Nà ge píng guǒ hěn xiǎo.	That apple is very small.	random	verified	claude-blind,claude-review	
p292	我不想说。	Wǒ bù xiǎng shuō.	I'd rather not say.	random	verified	claude-blind,claude-review,claude-adjudicated	settled by claude-blind,claude-review,claude-adjudicated: English corrected by review; blind reading agrees in substance
p293	你能来吗？	Nǐ néng lái ma?	Can you come?	random	verified	claude-blind,claude-review	
p294	我不能来。	Wǒ bù néng lái.	I can't come.	random	verified	claude-blind,claude-review	
p295	没有了。	Méi yǒu le.	There's none left.	random	verified	claude-blind,claude-review	
p296	好的。	Hǎo de.	Okay.	random	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind gloss is a synonym of the intended English
p297	是的。	Shì de.	Yes.	random	verified	claude-blind,claude-review	
p298	不是。	Bú shì.	No, it isn't.	random	verified	claude-blind,claude-review	
p299	对不起，我不认识你。	Duì bu qǐ, wǒ bú rèn shi nǐ.	Sorry, I don't know you.	random	verified	claude-blind,claude-review	
p300	我爱中国菜。	Wǒ ài zhōng guó cài.	I love Chinese food.	random	verified	claude-blind,claude-review	
p301	我爱喝茶。	Wǒ ài hē chá.	I love drinking tea.	random	verified	claude-blind,claude-review	
p302	我爱看书。	Wǒ ài kàn shū.	I love reading.	random	verified	claude-blind,claude-review	
p303	我爱睡觉。	Wǒ ài shuì jiào.	I love sleeping.	random	verified	claude-blind,claude-review	
p304	我爱吃东西。	Wǒ ài chī dōng xi.	I love eating.	random	verified	claude-blind,claude-review	
