id	script	reading	english	gloss	gloss_reading	status	checks	note
h3p100	你才走了半个小时，我就想你了。	Nǐ cái zǒu le bàn gè xiǎo shí, wǒ jiù xiǎng nǐ le.	You've only been gone half an hour and I miss you already.	لَمْ يَمْضِ عَلَى ذَهَابِكَ إِلَّا نِصْفُ سَاعَةٍ، وَقَدِ اشْتَقْتُ إِلَيْكَ.	Lam yamḍi ʿalā dhahābika illā niṣfu sāʿa, waqadi ishtaqtu ilayk.	verified	claude-blind,claude-review	
h3p101	厨房的灯还亮着。	Chú fáng de dēng hái liàng zhe.	The kitchen light is still on.	ضَوْءُ الْمَطْبَخِ لَا يَزَالُ مُضَاءً.	Ḍawʾu al-maṭbakhi lā yazālu muḍāʾan.	verified	claude-blind,claude-review	
h3p102	我想变得更聪明。	Wǒ xiǎng biàn de gèng cōng ming.	I want to become smarter.	أُرِيدُ أَنْ أَصِيرَ أَذْكَى.	Urīdu an aṣīra adhkā.	verified	claude-blind,claude-review	
h3p103	今天我必须锻炼一下。	Jīn tiān wǒ bì xū duàn liàn yí xià.	Today I have to exercise.	يَجِبُ أَنْ أَتَمَرَّنَ الْيَوْمَ.	Yajibu an atamarrana al-yawm.	verified	claude-blind,claude-review	
h3p104	我们一起打扫房间吧。	Wǒ men yì qǐ dǎ sǎo fáng jiān ba.	Let's clean the room together.	لِنُنَظِّفِ الْغُرْفَةَ مَعًا.	Linunaẓẓifi al-ghurfata maʿan.	verified	claude-blind,claude-review	
h3p105	春天到了，外面有很多小动物。	Chūn tiān dào le, wài mian yǒu hěn duō xiǎo dòng wù.	Spring is here, and there are lots of little animals outside.	جَاءَ الرَّبِيعُ، وَفِي الْخَارِجِ حَيَوَانَاتٌ صَغِيرَةٌ كَثِيرَةٌ.	Jāʾa ar-rabīʿ, wafī al-khāriji ḥayawānātun ṣaghīratun kathīra.	verified	claude-blind,claude-review	
h3p106	我把蛋糕吃完了，真好吃！	Wǒ bǎ dàn gāo chī wán le, zhēn hǎo chī!	I finished the cake, it was so yummy!	أَكَلْتُ الْكَعْكَةَ كُلَّهَا، مَا أَلَذَّهَا!	Akaltu al-kaʿkata kullahā, mā aladhdhahā!	verified	claude-blind,claude-review	
h3p107	这个菜单上的词语我都不懂。	Zhè ge cài dān shàng de cí yǔ wǒ dōu bù dǒng.	I don't understand any of the words on this menu.	لَا أَفْهَمُ أَيَّ كَلِمَةٍ فِي هٰذِهِ الْقَائِمَةِ.	Lā afhamu ayya kalimatin fī hādhihi al-qāʾima.	verified	claude-blind,claude-review	
h3p108	你的电子邮件写得太短了。	Nǐ de diàn zǐ yóu jiàn xiě de tài duǎn le.	The email you wrote is too short.	رِسَالَتُكَ الْإِلِكْتْرُونِيَّةُ قَصِيرَةٌ أَكْثَرَ مِنَ اللَّازِمِ.	Risālatuka al-ʾiliktrūniyyatu qaṣīratun akthara mina al-lāzim.	verified	claude-blind,claude-review,claude-adjudicated	settled by claude-blind,claude-review,claude-adjudicated: reviewer's fix only corrects the vowelling of the loanword (sukun); the blind reading of the meaning agreed
h3p109	我的成绩进步了，你看！	Wǒ de chéng jì jìn bù le, nǐ kàn!	My grades have improved, look!	تَحَسَّنَتْ دَرَجَاتِي، انْظُرْ!	Taḥassanat darajātī, inẓur!	verified	claude-blind,claude-review	
h3p110	今天的比赛我很开心！	Jīn tiān de bǐ sài wǒ hěn kāi xīn!	I had so much fun at the match today!	اسْتَمْتَعْتُ كَثِيرًا بِالْمُبَارَاةِ الْيَوْمَ!	Istamtaʿtu kathīran bi-l-mubārāti al-yawm!	verified	claude-blind,claude-review	
h3p111	你的办法真好！	Nǐ de bàn fǎ zhēn hǎo!	Your idea is really good!	فِكْرَتُكَ جَيِّدَةٌ حَقًّا!	Fikratuka jayyidatun ḥaqqan!	verified	claude-blind,claude-review	
h3p112	你要去哪个地方？	Nǐ yào qù nǎ ge dì fang?	Which place are you going to?	إِلَى أَيِّ مَكَانٍ تُرِيدُ أَنْ تَذْهَبَ؟	Ilā ayyi makānin turīdu an tadhhab?	verified	claude-blind,claude-review	
h3p113	这个地铁站人真多。	Zhè ge dì tiě zhàn rén zhēn duō.	There are so many people at this subway station.	مَا أَكْثَرَ النَّاسَ فِي مَحَطَّةِ الْمِتْرُو هٰذِهِ!	Mā akthara an-nāsa fī maḥaṭṭati al-mitrū hādhih!	verified	claude-blind,claude-review	
h3p114	我在冰箱里发现了蛋糕！	Wǒ zài bīng xiāng lǐ fā xiàn le dàn gāo!	I found cake in the fridge!	وَجَدْتُ كَعْكَةً فِي الثَّلَّاجَةِ!	Wajadtu kaʿkatan fī ath-thallāja!	verified	claude-blind,claude-review	
h3p115	我一个人，好想有人帮忙。	Wǒ yí gè rén, hǎo xiǎng yǒu rén bāng máng.	I'm all alone, I wish someone would help.	أَنَا وَحْدِي، لَيْتَ أَحَدًا يُسَاعِدُنِي.	Anā waḥdī, layta aḥadan yusāʿidunī.	verified	claude-blind,claude-review	
h3p116	我想复习一下昨天的故事。	Wǒ xiǎng fù xí yí xià zuó tiān de gù shì.	I want to go over yesterday's story again.	أُرِيدُ أَنْ أُرَاجِعَ قِصَّةَ الْأَمْسِ.	Urīdu an urājiʿa qiṣṣata al-ʾams.	verified	claude-blind,claude-review	
h3p117	我刚才洗了脚，现在很干净！	Wǒ gāng cái xǐ le jiǎo, xiàn zài hěn gān jìng!	I just washed my feet, and now they're so clean!	غَسَلْتُ قَدَمَيَّ قَبْلَ قَلِيلٍ، وَهُمَا الْآنَ نَظِيفَتَانِ جِدًّا!	Ghasaltu qadamayya qabla qalīl, wahumā al-ʾāna naẓīfatāni jiddan!	verified	claude-blind,claude-review	
h3p118	我好像感冒了，头有点儿疼。	Wǒ hǎo xiàng gǎn mào le, tóu yǒu diǎnr téng.	I think I've caught a cold. My head hurts a little.	أَظُنُّ أَنَّنِي أُصِبْتُ بِالزُّكَامِ، رَأْسِي يُؤْلِمُنِي قَلِيلًا.	Aẓunnu annanī uṣibtu bi-z-zukām, raʾsī yuʾlimunī qalīlan.	verified	claude-blind,claude-review	
h3p119	我对你的手机很感兴趣。	Wǒ duì nǐ de shǒu jī hěn gǎn xìng qù.	I'm really curious about your phone.	هَاتِفُكَ يُثِيرُ اهْتِمَامِي كَثِيرًا.	Hātifuka yuthīru ihtimāmī kathīran.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p120	刚才有一只鸟从我头上飞过去。	Gāng cái yǒu yì zhī niǎo cóng wǒ tóu shàng fēi guò qù.	A bird just flew over my head.	طَارَ طَائِرٌ فَوْقَ رَأْسِي قَبْلَ قَلِيلٍ.	Ṭāra ṭāʾirun fawqa raʾsī qabla qalīl.	verified	claude-blind,claude-review	
h3p121	天阴了，我担心会下雨。	Tiān yīn le, wǒ dān xīn huì xià yǔ.	The sky has clouded over. I'm worried it will rain.	تَغَيَّمَتِ السَّمَاءُ، أَخَافُ أَنْ تُمْطِرَ.	Taghayyamati as-samāʾ, akhāfu an tumṭir.	verified	claude-blind,claude-review	
h3p122	我想跟你一起去公园。	Wǒ xiǎng gēn nǐ yì qǐ qù gōng yuán.	I want to go to the park with you.	أُرِيدُ أَنْ أَذْهَبَ مَعَكَ إِلَى الْحَدِيقَةِ.	Urīdu an adhhaba maʿaka ilā al-ḥadīqa.	verified	claude-blind,claude-review	
h3p123	我最喜欢你的手，很舒服。	Wǒ zuì xǐ huan nǐ de shǒu, hěn shū fu.	I like your hands best. They feel nice.	يَدَاكَ أَحَبُّ شَيْءٍ إِلَيَّ، وَهُمَا مُرِيحَتَانِ.	Yadāka aḥabbu shayʾin ilayy, wahumā murīḥatān.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p124	公园里的花开了，好看极了！	Gōng yuán lǐ de huā kāi le, hǎo kàn jí le!	The flowers in the park are out. They're so pretty!	تَفَتَّحَتِ الْأَزْهَارُ فِي الْحَدِيقَةِ، مَا أَجْمَلَهَا!	Tafattaḥati al-ʾazhāru fī al-ḥadīqa, mā ajmalahā!	verified	claude-blind,claude-review	
h3p125	给我讲一个故事吧。	Gěi wǒ jiǎng yí gè gù shì ba.	Tell me a story.	احْكِ لِي قِصَّةً.	Iḥki lī qiṣṣa.	verified	claude-blind,claude-review	
h3p126	外面在刮风，我不想出去。	Wài mian zài guā fēng, wǒ bù xiǎng chū qù.	It's windy outside. I don't want to go out.	الرِّيحُ تَهُبُّ فِي الْخَارِجِ، لَا أُرِيدُ أَنْ أَخْرُجَ.	Ar-rīḥu tahubbu fī al-khārij, lā urīdu an akhruj.	verified	claude-blind,claude-review	
h3p127	请把灯关了，我想睡觉。	Qǐng bǎ dēng guān le, wǒ xiǎng shuì jiào.	Please turn off the light. I want to sleep.	مِنْ فَضْلِكَ أَطْفِئِ الْمِصْبَاحَ، أُرِيدُ أَنْ أَنَامَ.	Min faḍlika aṭfiʾi al-miṣbāḥ, urīdu an anām.	verified	claude-blind,claude-review	
h3p128	你和我的关系最好了！	Nǐ hé wǒ de guān xi zuì hǎo le!	You and I are the best of friends!	أَنْتَ أَفْضَلُ صَدِيقٍ لِي!	Anta afḍalu ṣadīqin lī!	verified	claude-blind,claude-review	
h3p129	谢谢你这么关心我。	Xiè xie nǐ zhè me guān xīn wǒ.	Thank you for caring about me so much.	شُكْرًا لَكَ عَلَى اهْتِمَامِكَ الْكَبِيرِ بِي.	Shukran laka ʿalā ihtimāmika al-kabīri bī.	verified	claude-blind,claude-review	
h3p130	关于明天，你有什么打算？	Guān yú míng tiān, nǐ yǒu shén me dǎ suàn?	What are your plans for tomorrow?	بِخُصُوصِ الْغَدِ، مَاذَا تَنْوِي أَنْ تَفْعَلَ؟	Bikhuṣūṣi al-ghad, mādhā tanwī an tafʿal?	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p131	你去过几个国家？	Nǐ qù guo jǐ gè guó jiā?	How many countries have you been to?	كَمْ بَلَدًا زُرْتَ؟	Kam baladan zurt?	verified	claude-blind,claude-review	
h3p132	过去我住在水里。	Guò qù wǒ zhù zài shuǐ lǐ.	I used to live in the water.	فِي الْمَاضِي كُنْتُ أَسْكُنُ فِي الْمَاءِ.	Fī al-māḍī kuntu askunu fī al-māʾ.	verified	claude-blind,claude-review	
h3p133	你想吃蛋糕还是面包？	Nǐ xiǎng chī dàn gāo hái shì miàn bāo?	Would you like cake or bread?	هَلْ تُرِيدُ كَعْكَةً أَمْ خُبْزًا؟	Hal turīdu kaʿkatan am khubzan?	verified	claude-blind,claude-review	
h3p134	外面下大雨，我好害怕。	Wài mian xià dà yǔ, wǒ hǎo hài pà.	It is pouring outside. I am so scared.	الْمَطَرُ غَزِيرٌ فِي الْخَارِجِ، أَنَا خَائِفٌ جِدًّا.	Al-maṭaru ghazīrun fī al-khārij, anā khāʾifun jiddan.	verified	claude-blind,claude-review	
h3p135	黑板上写的字，我看不懂。	Hēi bǎn shàng xiě de zì, wǒ kàn bù dǒng.	I can't read what's written on the blackboard.	لَا أَفْهَمُ مَا كُتِبَ عَلَى السَّبُّورَةِ.	Lā afhamu mā kutiba ʿalā as-sabbūra.	verified	claude-blind,claude-review	
h3p136	后来我又睡着了。	Hòu lái wǒ yòu shuì zháo le.	Afterwards I fell asleep again.	وَبَعْدَ ذٰلِكَ نِمْتُ مَرَّةً أُخْرَى.	Wabaʿda dhālika nimtu marratan ukhrā.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p137	你的护照在哪儿？	Nǐ de hù zhào zài nǎr?	Where's your passport?	أَيْنَ جَوَازُ سَفَرِكَ؟	Ayna jawāzu safarik?	verified	claude-blind,claude-review	
h3p138	我想把钱花在好吃的东西上。	Wǒ xiǎng bǎ qián huā zài hǎo chī de dōng xi shàng.	I want to spend my money on tasty things.	أُرِيدُ أَنْ أُنْفِقَ مَالِي عَلَى أَشْيَاءَ لَذِيذَةٍ.	Urīdu an unfiqa mālī ʿalā ashyāʾa ladhīdha.	verified	claude-blind,claude-review	
h3p139	我想画一只大鱼。	Wǒ xiǎng huà yì zhī dà yú.	I want to draw a big fish.	أُرِيدُ أَنْ أَرْسُمَ سَمَكَةً كَبِيرَةً.	Urīdu an arsuma samakatan kabīra.	verified	claude-blind,claude-review	
h3p140	我的东西坏了，你能帮我吗？	Wǒ de dōng xi huài le, nǐ néng bāng wǒ ma?	Something of mine is broken. Can you help me?	انْكَسَرَ شَيْءٌ مِنْ أَغْرَاضِي، هَلْ تُسَاعِدُنِي؟	Inkasara shayʾun min aghrāḍī, hal tusāʿidunī?	verified	claude-blind,claude-review	
h3p141	这里的环境真好，很安静。	Zhè lǐ de huán jìng zhēn hǎo, hěn ān jìng.	It's lovely here. So quiet.	الْمَكَانُ جَمِيلٌ هُنَا، وَهَادِئٌ جِدًّا.	Al-makānu jamīlun hunā, wahādiʾun jiddan.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p142	我想换一个新的家。	Wǒ xiǎng huàn yí gè xīn de jiā.	I want to switch to a new home.	أُرِيدُ أَنْ أَنْتَقِلَ إِلَى بَيْتٍ جَدِيدٍ.	Urīdu an antaqila ilā baytin jadīd.	verified	claude-blind,claude-review	
h3p143	你去过黄河吗？	Nǐ qù guo huáng hé ma?	Have you ever been to the Yellow River?	هَلْ زُرْتَ النَّهْرَ الْأَصْفَرَ؟	Hal zurta an-nahra al-ʾaṣfar?	verified	claude-blind,claude-review	
h3p144	你今天有会议吗？别忘了我！	Nǐ jīn tiān yǒu huì yì ma? Bié wàng le wǒ!	Do you have a meeting today? Don't forget about me!	هَلْ عِنْدَكَ اجْتِمَاعٌ الْيَوْمَ؟ لَا تَنْسَنِي!	Hal ʿindaka ijtimāʿun al-yawm? Lā tansanī!	verified	claude-blind,claude-review	
h3p145	茶或者果汁，我都可以喝。	Chá huò zhě guǒ zhī, wǒ dōu kě yǐ hē.	Tea or juice, either is fine with me.	الشَّايُ أَوِ الْعَصِيرُ، لَا فَرْقَ عِنْدِي، أَشْرَبُ أَيَّهُمَا.	Ash-shāyu awi al-ʿaṣīr, lā farqa ʿindī, ashrabu ayyahumā.	verified	claude-blind,claude-review	
h3p146	我几乎每天都想你。	Wǒ jī hū měi tiān dōu xiǎng nǐ.	I think of you almost every day.	أَشْتَاقُ إِلَيْكَ كُلَّ يَوْمٍ تَقْرِيبًا.	Ashtāqu ilayka kulla yawmin taqrīban.	verified	claude-blind,claude-review	
h3p147	这是个好机会，我们出去玩吧！	Zhè shì gè hǎo jī huì, wǒ men chū qù wán ba!	This is a great chance. Let's go out and play!	هٰذِهِ فُرْصَةٌ جَيِّدَةٌ، لِنَخْرُجْ وَنَلْعَبْ!	Hādhihi furṣatun jayyida, linakhruj wanalʿab!	verified	claude-blind,claude-review	
h3p148	今天出太阳了，我高兴极了！	Jīn tiān chū tài yáng le, wǒ gāo xìng jí le!	The sun is out today. I'm so happy!	خَرَجَتِ الشَّمْسُ الْيَوْمَ، أَنَا سَعِيدٌ جِدًّا!	Kharajati ash-shamsu al-yawm, anā saʿīdun jiddan!	verified	claude-blind,claude-review	
h3p149	你还记得我的名字吗？	Nǐ hái jì de wǒ de míng zi ma?	Do you still remember my name?	هَلْ مَا زِلْتَ تَذْكُرُ اسْمِي؟	Hal mā zilta tadhkuru ismī?	verified	claude-blind,claude-review	
h3p150	我最喜欢的季节是春天。	Wǒ zuì xǐ huan de jì jié shì chūn tiān.	Spring is my favorite season.	فَصْلِي الْمُفَضَّلُ هُوَ الرَّبِيعُ.	Faṣlī al-mufaḍḍalu huwa ar-rabīʿ.	verified	claude-blind,claude-review	
h3p151	让我检查一下你的包里有没有吃的。	Ràng wǒ jiǎn chá yí xià nǐ de bāo lǐ yǒu méi yǒu chī de.	Let me check whether there's any food in your bag.	دَعْنِي أَفْحَصْ هَلْ فِي حَقِيبَتِكَ طَعَامٌ.	Daʿnī afḥaṣ hal fī ḥaqībatika ṭaʿām.	verified	claude-blind,claude-review	
h3p152	这个很简单，我也会！	Zhè ge hěn jiǎn dān, wǒ yě huì!	This is easy. Even I can do it!	هٰذَا سَهْلٌ جِدًّا، أَنَا أَيْضًا أَسْتَطِيعُ!	Hādhā sahlun jiddan, anā ayḍan astaṭīʿ!	verified	claude-blind,claude-review	
h3p153	多吃水果，身体才健康。	Duō chī shuǐ guǒ, shēn tǐ cái jiàn kāng.	Eat more fruit and you'll be healthy.	كُلِ الْفَاكِهَةَ كَثِيرًا لِتَكُونَ بِصِحَّةٍ جَيِّدَةٍ.	Kuli al-fākihata kathīran litakūna biṣiḥḥatin jayyida.	verified	claude-blind,claude-review	
h3p154	明天见面时，我有东西要给你看。	Míng tiān jiàn miàn shí, wǒ yǒu dōng xi yào gěi nǐ kàn.	When we meet tomorrow, I have something to show you.	عِنْدَمَا نَلْتَقِي غَدًا، عِنْدِي شَيْءٌ أُرِيدُ أَنْ أُرِيَكَ إِيَّاهُ.	ʿIndamā naltaqī ghadan, ʿindī shayʾun urīdu an uriyaka iyyāh.	verified	claude-blind,claude-review	
h3p155	我给你讲讲今天的事情吧。	Wǒ gěi nǐ jiǎng jiǎng jīn tiān de shì qing ba.	Let me tell you what happened today.	دَعْنِي أَحْكِ لَكَ مَا حَدَثَ الْيَوْمَ.	Daʿnī aḥki laka mā ḥadatha al-yawm.	verified	claude-blind,claude-review	
h3p156	你教我说话，好不好？	Nǐ jiāo wǒ shuō huà, hǎo bu hǎo?	Will you teach me to talk?	هَلْ تُعَلِّمُنِي الْكَلَامَ؟	Hal tuʿallimunī al-kalām?	verified	claude-blind,claude-review	
h3p157	我喜欢坐在桌子的一角。	Wǒ xǐ huan zuò zài zhuō zi de yì jiǎo.	I like sitting on the corner of the table.	أُحِبُّ الْجُلُوسَ عَلَى زَاوِيَةِ الطَّاوِلَةِ.	Uḥibbu al-julūsa ʿalā zāwiyati aṭ-ṭāwila.	verified	claude-blind,claude-review	
h3p158	我的脚好冷。	Wǒ de jiǎo hǎo lěng.	My feet are so cold.	قَدَمَايَ بَارِدَتَانِ جِدًّا.	Qadamāya bāridatāni jiddan.	verified	claude-blind,claude-review	
h3p159	你能来接我吗？	Nǐ néng lái jiē wǒ ma?	Can you come and pick me up?	هَلْ تَسْتَطِيعُ أَنْ تَأْتِيَ لِتَأْخُذَنِي؟	Hal tastaṭīʿu an taʾtiya litaʾkhudhanī?	verified	claude-blind,claude-review	
h3p160	电视里有一个好看的节目。	Diàn shì lǐ yǒu yí gè hǎo kàn de jié mù.	There's a good show on TV.	فِي التِّلْفَازِ بَرْنَامَجٌ جَمِيلٌ.	Fī at-tilfāzi barnāmajun jamīl.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p161	今天是节日，我们吃好吃的吧！	Jīn tiān shì jié rì, wǒ men chī hǎo chī de ba!	It's a holiday today. Let's eat something yummy!	الْيَوْمَ عِيدٌ، لِنَأْكُلْ شَيْئًا لَذِيذًا!	Al-yawma ʿīd, linaʾkul shayʾan ladhīdhan!	verified	claude-blind,claude-review	
h3p162	两只小鱼要结婚了！	Liǎng zhī xiǎo yú yào jié hūn le!	Two little fish are getting married!	سَمَكَتَانِ صَغِيرَتَانِ سَتَتَزَوَّجَانِ!	Samakatāni ṣaghīratāni satatazawwajān!	verified	claude-blind,claude-review	
h3p163	会议什么时候结束？	Huì yì shén me shí hou jié shù?	When does the meeting end?	مَتَى يَنْتَهِي الِاجْتِمَاعُ؟	Matā yantahī al-ijtimāʿ?	verified	claude-blind,claude-review	
h3p164	我不会做这个，你能帮我解决吗？	Wǒ bú huì zuò zhè ge, nǐ néng bāng wǒ jiě jué ma?	I can't do this. Can you sort it out for me?	لَا أَعْرِفُ كَيْفَ أَفْعَلُ هٰذَا، هَلْ تُسَاعِدُنِي فِي حَلِّهِ؟	Lā aʿrifu kayfa afʿalu hādhā, hal tusāʿidunī fī ḥallih?	verified	claude-blind,claude-review	
h3p165	我可以借你的椅子坐一下吗？	Wǒ kě yǐ jiè nǐ de yǐ zi zuò yí xià ma?	Can I borrow your chair for a bit?	هَلْ أَسْتَطِيعُ أَنْ أَسْتَعِيرَ كُرْسِيَّكَ لِلْجُلُوسِ قَلِيلًا؟	Hal astaṭīʿu an astaʿīra kursiyyaka li-l-julūsi qalīlan?	verified	claude-blind,claude-review	
h3p166	你为什么经常不理我？	Nǐ wèi shén me jīng cháng bù lǐ wǒ?	Why do you so often ignore me?	لِمَاذَا تَتَجَاهَلُنِي كَثِيرًا؟	Limādhā tatajāhalunī kathīran?	verified	claude-blind,claude-review	
h3p167	我看到一只猫经过门口。	Wǒ kàn dào yì zhī māo jīng guò mén kǒu.	I saw a cat pass by the door.	رَأَيْتُ قِطَّةً تَمُرُّ أَمَامَ الْبَابِ.	Raʾaytu qiṭṭatan tamurru amāma al-bāb.	verified	claude-blind,claude-review	
h3p168	你的经理今天不高兴吗？	Nǐ de jīng lǐ jīn tiān bù gāo xìng ma?	Is your manager in a bad mood today?	هَلْ مُدِيرُكَ مُنْزَعِجٌ الْيَوْمَ؟	Hal mudīruka munzaʿijun al-yawm?	verified	claude-blind,claude-review	
h3p169	你走了好久，我一个人好难过。	Nǐ zǒu le hǎo jiǔ, wǒ yí gè rén hǎo nán guò.	You have been gone so long. I am so sad on my own.	ذَهَبْتَ مُنْذُ وَقْتٍ طَوِيلٍ، وَأَنَا حَزِينٌ جِدًّا وَحْدِي.	Dhahabta mundhu waqtin ṭawīl, waʾanā ḥazīnun jiddan waḥdī.	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p170	这本旧书是我最爱的。	Zhè běn jiù shū shì wǒ zuì ài de.	This old book is my favorite.	هٰذَا الْكِتَابُ الْقَدِيمُ هُوَ أَحَبُّ الْكُتُبِ إِلَيَّ.	Hādhā al-kitābu al-qadīmu huwa aḥabbu al-kutubi ilayy.	verified	claude-blind,claude-review	
h3p171	你能教我说这个句子吗？	Nǐ néng jiāo wǒ shuō zhè ge jù zi ma?	Can you teach me to say this sentence?	هَلْ تُعَلِّمُنِي كَيْفَ أَقُولُ هٰذِهِ الْجُمْلَةَ؟	Hal tuʿallimunī kayfa aqūlu hādhihi al-jumla?	verified	claude-blind,claude-review	
h3p172	我决定了，今天不睡觉！	Wǒ jué dìng le, jīn tiān bú shuì jiào!	I've decided. I'm not sleeping today!	قَرَّرْتُ، لَنْ أَنَامَ الْيَوْمَ!	Qarrart, lan anāma al-yawm!	verified	claude-blind,claude-review	
h3p173	你的脸好可爱！	Nǐ de liǎn hǎo kě ài!	Your face is so cute!	وَجْهُكَ لَطِيفٌ جِدًّا!	Wajhuka laṭīfun jiddan!	verified	claude-blind,claude-review	
h3p174	我渴了，想喝水。	Wǒ kě le, xiǎng hē shuǐ.	I'm thirsty. I want some water.	أَنَا عَطْشَانُ، أُرِيدُ أَنْ أَشْرَبَ مَاءً.	Anā ʿaṭshān, urīdu an ashraba māʾan.	verified	claude-blind,claude-review	
h3p175	现在是三点一刻。	Xiàn zài shì sān diǎn yí kè.	It's a quarter past three.	السَّاعَةُ الْآنَ الثَّالِثَةُ وَالرُّبْعُ.	As-sāʿatu al-ʾāna ath-thālithatu wa-r-rubʿ.	verified	claude-blind,claude-review	
h3p176	有客人来了，快去开门！	Yǒu kè rén lái le, kuài qù kāi mén!	A guest is here. Go and open the door!	جَاءَ ضَيْفٌ، أَسْرِعْ وَافْتَحِ الْبَابَ!	Jāʾa ḍayf, asriʿ waftaḥi al-bāb!	verified	claude-blind,claude-review	
h3p177	空调太冷了，我要感冒了。	Kōng tiáo tài lěng le, wǒ yào gǎn mào le.	The air conditioning is too cold. I'm going to catch a cold.	الْمُكَيِّفُ بَارِدٌ أَكْثَرَ مِنَ اللَّازِمِ، سَأُصَابُ بِالزُّكَامِ.	Al-mukayyifu bāridun akthara mina al-lāzim, saʾuṣābu bi-z-zukām.	verified	claude-blind,claude-review	
h3p178	我想吃一口你的蛋糕。	Wǒ xiǎng chī yì kǒu nǐ de dàn gāo.	I'd like a bite of your cake.	أُرِيدُ قَضْمَةً مِنْ كَعْكَتِكَ.	Urīdu qaḍmatan min kaʿkatik.	verified	claude-blind,claude-review	
h3p179	你走了，我想哭。	Nǐ zǒu le, wǒ xiǎng kū.	You're leaving, and I want to cry.	أَنْتَ تَذْهَبُ، وَأُرِيدُ أَنْ أَبْكِيَ.	Anta tadhhab, waʾurīdu an abkiy.	verified	claude-blind,claude-review	
h3p180	你的裤子真好看。	Nǐ de kù zi zhēn hǎo kàn.	Your trousers look really nice.	سِرْوَالُكَ جَمِيلٌ حَقًّا.	Sirwāluka jamīlun ḥaqqan.	verified	claude-blind,claude-review	
h3p181	我不会用筷子。	Wǒ bú huì yòng kuài zi.	I can't use chopsticks.	لَا أَعْرِفُ كَيْفَ أَسْتَخْدِمُ عِيدَانَ الطَّعَامِ.	Lā aʿrifu kayfa astakhdimu ʿīdāna aṭ-ṭaʿām.	verified	claude-blind,claude-review	
h3p182	天是蓝的，草是绿的。	Tiān shì lán de, cǎo shì lǜ de.	The sky is blue and the grass is green.	السَّمَاءُ زَرْقَاءُ وَالْعُشْبُ أَخْضَرُ.	As-samāʾu zarqāʾu wa-l-ʿushbu akhḍar.	verified	claude-blind,claude-review	
h3p183	我们的房子已经很旧了。	Wǒ men de fáng zi yǐ jīng hěn jiù le.	Our house is very old now.	بَيْتُنَا قَدِيمٌ جِدًّا الْآنَ.	Baytunā qadīmun jiddan al-ʾān.	verified	claude-blind,claude-review	
h3p184	别离开我，好吗？	Bié lí kāi wǒ, hǎo ma?	Don't leave me, okay?	لَا تَتْرُكْنِي، حَسَنًا؟	Lā tatruknī, ḥasanan?	verified	claude-blind,claude-review	
h3p185	我今天没有力气。	Wǒ jīn tiān méi yǒu lì qi.	I have no strength today.	لَيْسَ عِنْدِي قُوَّةٌ الْيَوْمَ.	Laysa ʿindī quwwatun al-yawm.	verified	claude-blind,claude-review	
h3p186	你真厉害！	Nǐ zhēn lì hài!	You're amazing!	مَا أَرْوَعَكَ!	Mā arwaʿak!	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p187	我饿得没有力气了。	Wǒ è de méi yǒu lì qi le.	I'm so hungry I have no strength left.	أَنَا جَائِعٌ حَتَّى لَمْ تَعُدْ لِي قُوَّةٌ.	Anā jāʾiʿun ḥattā lam taʿud lī quwwa.	verified	claude-blind,claude-review	
h3p188	我渴极了，快给我水！	Wǒ kě jí le, kuài gěi wǒ shuǐ!	I am parched. Quick, get me some water!	أَنَا عَطْشَانُ جِدًّا، أَعْطِنِي مَاءً بِسُرْعَةٍ!	Anā ʿaṭshānu jiddan, aʿṭinī māʾan bisurʿa!	verified	claude-blind,claude-review	
h3p189	我好害怕，别放开我！	Wǒ hǎo hài pà, bié fàng kāi wǒ!	I'm so scared. Don't let go!	أَنَا خَائِفٌ جِدًّا، لَا تُفْلِتْنِي!	Anā khāʾifun jiddan, lā tuflitnī!	verified	claude-blind,claude-review	
h3p191	我的脚好疼，是不是坏了？	Wǒ de jiǎo hǎo téng, shì bu shì huài le?	My foot really hurts. Is it broken?	قَدَمِي تُؤْلِمُنِي كَثِيرًا، هَلْ هِيَ مَكْسُورَةٌ؟	Qadamī tuʾlimunī kathīran, hal hiya maksūra?	verified	claude-blind,claude-review	
h3p192	我刚才睡着了，现在有力气了。	Wǒ gāng cái shuì zháo le, xiàn zài yǒu lì qi le.	I was just asleep, and now I have some energy.	نِمْتُ قَبْلَ قَلِيلٍ، وَالْآنَ عِنْدِي قُوَّةٌ.	Nimtu qabla qalīl, wa-l-ʾāna ʿindī quwwa.	verified	claude-blind,claude-review	
