id	script	reading	english	gloss	gloss_reading	status	checks	note
h3w200	刷牙	shuā yá	to brush one's teeth	غَسَلَ أَسْنَانَهُ	Ghasala asnānah	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w201	双	shuāng	pair	زَوْجٌ	Zawj	verified	claude-blind,claude-review	
h3w202	水平	shuǐ píng	level; standard	مُسْتَوًى	Mustawā	verified	claude-blind,claude-review	
h3w203	司机	sī jī	driver	سَائِقٌ	Sāʾiq	verified	claude-blind,claude-review	
h3w204	太阳	tài yáng	sun	شَمْسٌ	Shams	verified	claude-blind,claude-review	
h3w205	特别	tè bié	special; especially	خَاصٌّ؛ خُصُوصًا	Khāṣṣ; khuṣūṣan	verified	claude-blind,claude-review	
h3w206	疼	téng	to hurt; painful	آلَمَ	Ālam	verified	claude-blind,claude-review	
h3w207	提高	tí gāo	to improve	حَسَّنَ؛ رَفَعَ	Ḥassan; rafaʿ	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w208	体育	tǐ yù	sports; physical education	رِيَاضَةٌ؛ تَرْبِيَةٌ بَدَنِيَّةٌ	Riyāḍa; tarbiyatun badaniyya	verified	claude-blind,claude-review	
h3w209	甜	tián	sweet	حُلْوٌ	Ḥulw	verified	claude-blind,claude-review	
h3w210	条	tiáo	(measure word for long things)	(كَلِمَةُ عَدٍّ لِلْأَشْيَاءِ الطَّوِيلَةِ)	(kalimatu ʿaddin li-l-ʾashyāʾi aṭ-ṭawīla)	verified	claude-blind,claude-review	
h3w211	同事	tóng shì	colleague	زَمِيلٌ	Zamīl	verified	claude-blind,claude-review	
h3w212	同意	tóng yì	to agree	وَافَقَ	Wāfaq	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w213	头发	tóu fa	hair	شَعْرٌ	Shaʿr	verified	claude-blind,claude-review	
h3w214	突然	tū rán	suddenly	فَجْأَةً	Fajʾa	verified	claude-blind,claude-review	
h3w215	图书馆	tú shū guǎn	library	مَكْتَبَةٌ	Maktaba	verified	claude-blind,claude-review	
h3w216	腿	tuǐ	leg	رِجْلٌ	Rijl	conflict		reviewer proposed a fix (腿 = leg; سَاقٌ is only the shank); blind reading was "leg" · re-check next round
h3w217	完成	wán chéng	to complete	أَكْمَلَ	Akmal	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w218	碗	wǎn	bowl	سُلْطَانِيَّةٌ	Sulṭāniyya	conflict		reviewer proposed a fix (وِعَاءٌ is generic vessel; bowl = سُلْطَانِيَّة); blind reading was "bowl" · re-check next round
h3w219	万	wàn	ten thousand	عَشَرَةُ آلَافٍ	ʿAsharatu ālāf	verified	claude-blind,claude-review	
h3w220	忘记	wàng jì	to forget	نَسِيَ	Nasiy	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w221	为	wèi	for; to	مِنْ أَجْلِ؛ لِأَجْلِ	Min ajl; liʾajl	verified	claude-blind,claude-review	
h3w222	为了	wèi le	in order to	لِكَيْ	Likay	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w223	位	wèi	(polite measure word for people)	(كَلِمَةُ عَدٍّ مُهَذَّبَةٌ لِلْأَشْخَاصِ)	(kalimatu ʿaddin muhadhdhabatun li-l-ʾashkhāṣ)	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w224	文化	wén huà	culture	ثَقَافَةٌ	Thaqāfa	verified	claude-blind,claude-review	
h3w225	西	xī	west	غَرْبٌ	Gharb	verified	claude-blind,claude-review	
h3w226	习惯	xí guàn	habit; to be used to	عَادَةٌ؛ اعْتَادَ	ʿĀda; iʿtād	verified	claude-blind,claude-review	
h3w227	洗手间	xǐ shǒu jiān	restroom	دَوْرَةُ الْمِيَاهِ	Dawratu al-miyāh	verified	claude-blind,claude-review	
h3w228	洗澡	xǐ zǎo	to take a bath or shower	اسْتَحَمَّ	Istaḥamm	verified	claude-blind,claude-review	
h3w229	夏	xià	summer	صَيْفٌ	Ṣayf	verified	claude-blind,claude-review	
h3w230	先	xiān	first	أَوَّلًا	Awwalan	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w231	相信	xiāng xìn	to believe	صَدَّقَ؛ وَثِقَ	Ṣaddaq; wathiq	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w232	香蕉	xiāng jiāo	banana	مَوْزٌ	Mawz	verified	claude-blind,claude-review	
h3w233	向	xiàng	towards	نَحْوَ	Naḥw	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w234	像	xiàng	to resemble; like	أَشْبَهَ؛ مِثْلُ	Ashbah; mithl	verified	claude-blind,claude-review	
h3w235	小心	xiǎo xīn	careful	حَذِرٌ	Ḥadhir	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w236	校长	xiào zhǎng	principal	مُدِيرُ الْمَدْرَسَةِ	Mudīru al-madrasa	verified	claude-blind,claude-review	
h3w237	新闻	xīn wén	news	أَخْبَارٌ	Akhbār	verified	claude-blind,claude-review	
h3w238	新鲜	xīn xiān	fresh	طَازَجٌ	Ṭāzaj	verified	claude-blind,claude-review	
h3w239	信	xìn	letter	رِسَالَةٌ	Risāla	verified	claude-blind,claude-review	
h3w241	行李箱	xíng li xiāng	suitcase	حَقِيبَةُ سَفَرٍ	Ḥaqībatu safar	verified	claude-blind,claude-review	
h3w242	熊猫	xióng māo	panda	دُبُّ الْبَانْدَا	Dubbu al-bāndā	verified	claude-blind,claude-review	
h3w243	需要	xū yào	to need	احْتَاجَ	Iḥtāj	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w244	选择	xuǎn zé	to choose	اخْتَارَ	Ikhtār	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w245	要求	yāo qiú	to demand; requirement	طَلَبَ؛ مُتَطَلَّبٌ	Ṭalab; mutaṭallab	verified	claude-blind,claude-review	
h3w246	爷爷	yé ye	grandfather (father's father)	جَدٌّ	Jadd	verified	claude-blind,claude-review	
h3w247	一定	yí dìng	certainly	بِالتَّأْكِيدِ	Bi-t-taʾkīd	verified	claude-blind,claude-review	
h3w248	一共	yí gòng	altogether	فِي الْمَجْمُوعِ	Fī al-majmūʿ	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w249	一会儿	yí huìr	a moment	لَحْظَةٌ	Laḥẓa	verified	claude-blind,claude-review	
h3w250	一样	yí yàng	the same	مُتَطَابِقٌ	Mutaṭābiq	conflict		reworded by claude-adjudicated: 一样 is the same; متشابه reads as similar - re-check next round
h3w251	一直	yì zhí	always; all along	طَوَالَ الْوَقْتِ؛ دَائِمًا	Ṭawāla al-waqt; dāʾiman	verified	claude-blind,claude-review	
h3w252	以前	yǐ qián	before; previously	سَابِقًا	Sābiqan	conflict		reviewer proposed a fix (قَبْلَ is a preposition needing a genitive; adverb previously = سَابِقًا); blind reading was "before" · re-check next round
h3w253	一般	yì bān	generally	عَادَةً	ʿĀda	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w254	音乐	yīn yuè	music	مُوسِيقَى	Mūsīqā	verified	claude-blind,claude-review	
h3w255	银行	yín háng	bank	بَنْكٌ	Bank	verified	claude-blind,claude-review	
h3w256	饮料	yǐn liào	drink; beverage	مَشْرُوبٌ	Mashrūb	verified	claude-blind,claude-review	
h3w257	应该	yīng gāi	should	يَنْبَغِي	Yanbaghī	verified	claude-blind,claude-review	
h3w258	影响	yǐng xiǎng	to influence; influence	أَثَّرَ؛ تَأْثِيرٌ	Aththar; taʾthīr	verified	claude-blind,claude-review	
h3w259	用	yòng	to use	اسْتَخْدَمَ	Istakhdam	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w260	游戏	yóu xì	game	لُعْبَةٌ	Luʿba	verified	claude-blind,claude-review	
h3w261	有名	yǒu míng	famous	مَشْهُورٌ	Mashhūr	verified	claude-blind,claude-review	
h3w262	又	yòu	again	مَرَّةً أُخْرَى	Marratan ukhrā	verified	claude-blind,claude-review	
h3w263	遇到	yù dào	to meet; to run into	قَابَلَ؛ صَادَفَ	Qābal; ṣādaf	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w264	愿意	yuàn yì	to be willing	رَغِبَ	Raghib	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w265	月亮	yuè liang	moon	قَمَرٌ	Qamar	verified	claude-blind,claude-review	
h3w266	越	yuè	the more…	كُلَّمَا	Kullamā	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w267	站	zhàn	station; to stand	مَحَطَّةٌ؛ وَقَفَ	Maḥaṭṭa; waqaf	verified	claude-blind,claude-review	
h3w268	张	zhāng	(measure word for flat things)	(كَلِمَةُ عَدٍّ لِلْأَشْيَاءِ الْمُسَطَّحَةِ)	(kalimatu ʿaddin li-l-ʾashyāʾi al-musaṭṭaḥa)	verified	claude-blind,claude-review	
h3w269	着急	zháo jí	anxious	مُسْتَعْجِلٌ؛ قَلِقٌ	Mustaʿjil; qaliq	verified	claude-blind,claude-review	
h3w270	照顾	zhào gù	to take care of	اعْتَنَى	Iʿtanā	verified	claude-blind,claude-review	
h3w271	照片	zhào piàn	photo	صُورَةٌ	Ṣūra	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w272	照相机	zhào xiàng jī	camera	كَامِيرَا	Kāmīrā	verified	claude-blind,claude-review	
h3w273	只	zhī	(measure word for animals)	(كَلِمَةُ عَدٍّ لِلْحَيَوَانَاتِ)	(kalimatu ʿaddin li-l-ḥayawānāt)	verified	claude-blind,claude-review	
h3w274	只有	zhǐ yǒu	only; only if	فَقَطْ؛ فَقَطْ إِذَا	Faqaṭ; faqaṭ idhā	conflict		reviewer proposed a fix (إِلَّا إِذَا means unless, not only if); blind reading was "only; unless" · re-check next round
h3w275	中间	zhōng jiān	middle	وَسَطٌ	Wasaṭ	verified	claude-blind,claude-review	
h3w276	中文	zhōng wén	the Chinese language	اللُّغَةُ الصِّينِيَّةُ	Al-lughatu aṣ-ṣīniyya	verified	claude-blind,claude-review	
h3w277	终于	zhōng yú	finally	أَخِيرًا	Akhīran	verified	claude-blind,claude-review	
h3w278	种	zhǒng	kind; type	نَوْعٌ	Nawʿ	verified	claude-blind,claude-review	
h3w279	重	zhòng	heavy	ثَقِيلٌ	Thaqīl	verified	claude-blind,claude-review	
h3w280	重要	zhòng yào	important	مُهِمٌّ	Muhimm	verified	claude-blind,claude-review	
h3w281	周末	zhōu mò	weekend	عُطْلَةُ نِهَايَةِ الْأُسْبُوعِ	ʿUṭlatu nihāyati al-ʾusbūʿ	verified	claude-blind,claude-review	
h3w282	主要	zhǔ yào	main	رَئِيسِيٌّ	Raʾīsiyy	verified	claude-blind,claude-review	
h3w283	注意	zhù yì	to pay attention to	انْتَبَهَ	Intabah	verified	claude-blind,claude-review	
h3w284	自己	zì jǐ	oneself	نَفْسٌ	Nafs	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w285	自行车	zì xíng chē	bicycle	دَرَّاجَةٌ	Darrāja	verified	claude-blind,claude-review	
h3w286	总是	zǒng shì	always	دَوْمًا	Dawman	verified	claude-blind,claude-review	
h3w287	最后	zuì hòu	finally; last	آخِرٌ؛ فِي النِّهَايَةِ	Ākhir; fī an-nihāya	verified	claude-blind,claude-review	
h3w288	最近	zuì jìn	recently	مُؤَخَّرًا	Muʾakhkharan	verified	claude-blind,claude-review	
h3w289	作业	zuò yè	homework	وَاجِبٌ مَنْزِلِيٌّ	Wājibun manziliyy	verified	claude-blind,claude-review	
h3w290	遍	biàn	(measure word for times)	(كَلِمَةُ عَدٍّ لِلْمَرَّاتِ)	(kalimatu ʿaddin li-l-marrāt)	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w291	对面	duì miàn	opposite	مُقَابِلٌ	Muqābil	verified	claude-blind,claude-review	
h3w292	礼物	lǐ wù	gift	هَدِيَّةٌ	Hadiyya	verified	claude-blind,claude-review	
h3w293	历史	lì shǐ	history	تَارِيخٌ	Tārīkh	verified	claude-blind,claude-review	
h3w294	附近	fù jìn	nearby	قَرِيبٌ	Qarīb	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w295	骑	qí	to ride (a bike or horse)	رَكِبَ	Rakib	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w296	果汁	guǒ zhī	fruit juice	عَصِيرُ الْفَاكِهَةِ	ʿAṣīru al-fākiha	verified	claude-blind,claude-review	
h3w297	一边	yì biān	at the same time; on one side	فِي الْوَقْتِ نَفْسِهِ؛ جَانِبٌ	Fī al-waqti nafsih; jānib	verified	claude-blind,claude-review	
h3w298	嘴	zuǐ	mouth	فَمٌ	Fam	verified	claude-blind,claude-review	
h3w299	起来	qǐ lái	(direction: up); to begin to	(أَدَاةُ اتِّجَاهٍ لِلْأَعْلَى)؛ بَدَأَ	(adātu ittijāhin li-l-ʾaʿlā); badaʾ	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same (past-tense citation form, or wording only)
h3w300	难	nán	difficult	صَعْبٌ	Ṣaʿb	verified	claude-blind,claude-review	
